method,power,fdp,seedB
vanilla,0.82,0.08888888888888889,1
multiple,0.79,0.0125,1
vanilla,0.8,0.058823529411764705,2
multiple,0.79,0.0125,2
vanilla,0.87,0.14705882352941177,3
multiple,0.79,0.0125,3
vanilla,0.84,0.08695652173913043,4
multiple,0.79,0.0125,4
vanilla,0.87,0.13,5
multiple,0.79,0.024691358024691357,5
vanilla,0.88,0.13725490196078433,6
multiple,0.79,0.024691358024691357,6
vanilla,0.87,0.16346153846153846,7
multiple,0.79,0.0125,7
vanilla,0.82,0.1276595744680851,8
multiple,0.8,0.012345679012345678,8
vanilla,0.82,0.10869565217391304,9
multiple,0.79,0.0125,9
vanilla,0.84,0.0967741935483871,10
multiple,0.79,0.0125,10
vanilla,0.87,0.13861386138613863,11
multiple,0.8,0.012345679012345678,11
vanilla,0.84,0.17647058823529413,12
multiple,0.79,0.024691358024691357,12
vanilla,0.86,0.06521739130434782,13
multiple,0.79,0.0125,13
vanilla,0.82,0.05747126436781609,14
multiple,0.79,0,14
vanilla,0.85,0.11458333333333333,15
multiple,0.79,0.024691358024691357,15
vanilla,0.9,0.1346153846153846,16
multiple,0.8,0.012345679012345678,16
vanilla,0.82,0.06818181818181818,17
multiple,0.79,0.0125,17
vanilla,0.76,0.05,18
multiple,0.79,0.024691358024691357,18
vanilla,0.81,0.03571428571428571,19
multiple,0.8,0.012345679012345678,19
vanilla,0.88,0.053763440860215055,20
multiple,0.79,0.0125,20
