method,power,fdp,seedB
vanilla,1,0.1452991452991453,1
multiple,1,0.02912621359223301,1
vanilla,1,0.07407407407407407,2
multiple,1,0.0196078431372549,2
vanilla,0.99,0.04807692307692308,3
multiple,1,0.02912621359223301,3
vanilla,0.99,0.09174311926605505,4
multiple,1,0.0196078431372549,4
vanilla,0.99,0.04807692307692308,5
multiple,1,0.0196078431372549,5
vanilla,1,0.07407407407407407,6
multiple,1,0.0196078431372549,6
vanilla,0.97,0.14912280701754385,7
multiple,1,0.0196078431372549,7
vanilla,1,0.12280701754385964,8
multiple,1,0.0196078431372549,8
vanilla,0.98,0.0392156862745098,9
multiple,1,0.0196078431372549,9
vanilla,1,0.11504424778761062,10
multiple,1,0.0196078431372549,10
vanilla,1,0.10714285714285714,11
multiple,1,0.0196078431372549,11
vanilla,0.99,0.12389380530973451,12
multiple,1,0.0196078431372549,12
vanilla,0.99,0.13157894736842105,13
multiple,1,0.02912621359223301,13
vanilla,0.98,0.06666666666666667,14
multiple,1,0.0196078431372549,14
vanilla,1,0.13043478260869565,15
multiple,1,0.009900990099009901,15
vanilla,0.98,0.08411214953271028,16
multiple,1,0.0196078431372549,16
vanilla,0.99,0.05714285714285714,17
multiple,1,0.009900990099009901,17
vanilla,1,0.10714285714285714,18
multiple,1,0.0196078431372549,18
vanilla,1,0.0990990990990991,19
multiple,1,0.02912621359223301,19
vanilla,1,0.08256880733944955,20
multiple,1,0.0196078431372549,20
