method,power,fdp,seedB
vanilla,0.86,0.10416666666666667,1
multiple,0.83,0.03488372093023256,1
vanilla,0.87,0.05434782608695652,2
multiple,0.81,0.012195121951219513,2
vanilla,0.86,0.06521739130434782,3
multiple,0.84,0.011764705882352941,3
vanilla,0.94,0.10476190476190476,4
multiple,0.84,0.023255813953488372,4
vanilla,0.84,0.08695652173913043,5
multiple,0.83,0.011904761904761904,5
vanilla,0.9,0.1,6
multiple,0.83,0.011904761904761904,6
vanilla,0.85,0.09574468085106383,7
multiple,0.84,0.011764705882352941,7
vanilla,0.85,0.06593406593406594,8
multiple,0.81,0.012195121951219513,8
vanilla,0.9,0.07216494845360824,9
multiple,0.83,0.011904761904761904,9
vanilla,0.86,0.1485148514851485,10
multiple,0.82,0.012048192771084338,10
vanilla,0.82,0.08888888888888889,11
multiple,0.83,0.011904761904761904,11
vanilla,0.86,0.07526881720430108,12
multiple,0.83,0.011904761904761904,12
vanilla,0.83,0.056818181818181816,13
multiple,0.82,0.012048192771084338,13
vanilla,0.93,0.1388888888888889,14
multiple,0.82,0.012048192771084338,14
vanilla,0.81,0.047058823529411764,15
multiple,0.83,0.011904761904761904,15
vanilla,0.9,0.11764705882352941,16
multiple,0.83,0.011904761904761904,16
vanilla,0.84,0.06666666666666667,17
multiple,0.81,0.012195121951219513,17
vanilla,0.88,0.08333333333333333,18
multiple,0.83,0.011904761904761904,18
vanilla,0.8,0.012345679012345678,19
multiple,0.82,0.012048192771084338,19
vanilla,0.88,0.12,20
multiple,0.82,0.012048192771084338,20
