method,power,fdp,seedB
vanilla,1,0.05660377358490566,1
multiple,1,0.009900990099009901,1
vanilla,1,0.05660377358490566,2
multiple,1,0.0196078431372549,2
vanilla,0.99,0.038834951456310676,3
multiple,1,0.0196078431372549,3
vanilla,0.99,0.09174311926605505,4
multiple,1,0.009900990099009901,4
vanilla,0.99,0.07476635514018691,5
multiple,1,0.009900990099009901,5
vanilla,1,0.08256880733944955,6
multiple,1,0.0196078431372549,6
vanilla,1,0.05660377358490566,7
multiple,1,0.009900990099009901,7
vanilla,1,0.05660377358490566,8
multiple,1,0.009900990099009901,8
vanilla,1,0.0990990990990991,9
multiple,1,0.009900990099009901,9
vanilla,1,0.047619047619047616,10
multiple,1,0.009900990099009901,10
vanilla,0.98,0.04854368932038835,11
multiple,1,0.009900990099009901,11
vanilla,1,0.11504424778761062,12
multiple,1,0.0196078431372549,12
vanilla,1,0.047619047619047616,13
multiple,1,0.009900990099009901,13
vanilla,0.99,0.12389380530973451,14
multiple,1,0.009900990099009901,14
vanilla,1,0.047619047619047616,15
multiple,1,0.02912621359223301,15
vanilla,0.99,0.038834951456310676,16
multiple,1,0.009900990099009901,16
vanilla,1,0.05660377358490566,17
multiple,1,0.009900990099009901,17
vanilla,1,0.10714285714285714,18
multiple,1,0.009900990099009901,18
vanilla,1,0.09090909090909091,19
multiple,1,0.009900990099009901,19
vanilla,0.98,0.13274336283185842,20
multiple,1,0.009900990099009901,20
