method,power,fdp,seedB
vanilla,1,0.12280701754385964,1
multiple,1,0.038461538461538464,1
vanilla,1,0.0990990990990991,2
multiple,1,0.0196078431372549,2
vanilla,0.97,0.08490566037735849,3
multiple,1,0.038461538461538464,3
vanilla,1,0.06542056074766354,4
multiple,1,0.038461538461538464,4
vanilla,0.99,0.10810810810810811,5
multiple,1,0.02912621359223301,5
vanilla,0.99,0.14655172413793102,6
multiple,1,0.02912621359223301,6
vanilla,1,0.17355371900826447,7
multiple,1,0.02912621359223301,7
vanilla,1,0.2,8
multiple,1,0.02912621359223301,8
vanilla,1,0.0990990990990991,9
multiple,1,0.02912621359223301,9
vanilla,0.99,0.10810810810810811,10
multiple,1,0.02912621359223301,10
vanilla,0.99,0.10810810810810811,11
multiple,1,0.047619047619047616,11
vanilla,0.98,0.06666666666666667,12
multiple,1,0.038461538461538464,12
vanilla,0.99,0.10810810810810811,13
multiple,1,0.0196078431372549,13
vanilla,0.99,0.15384615384615385,14
multiple,1,0.038461538461538464,14
vanilla,0.99,0.12389380530973451,15
multiple,1,0.02912621359223301,15
vanilla,1,0.08256880733944955,16
multiple,1,0.0196078431372549,16
vanilla,0.98,0.08411214953271028,17
multiple,1,0.038461538461538464,17
vanilla,0.99,0.1391304347826087,18
multiple,1,0.02912621359223301,18
vanilla,1,0.15254237288135594,19
multiple,1,0.02912621359223301,19
vanilla,1,0.06542056074766354,20
multiple,1,0.038461538461538464,20
