method,power,fdp,seedB
vanilla,0.94,0.06,1
multiple,0.97,0,1
vanilla,0.94,0.020833333333333332,2
multiple,0.98,0.010101010101010102,2
vanilla,0.94,0.06930693069306931,3
multiple,0.97,0,3
vanilla,0.96,0.04,4
multiple,0.97,0.01020408163265306,4
vanilla,0.96,0.04950495049504951,5
multiple,0.98,0.010101010101010102,5
vanilla,0.95,0.09523809523809523,6
multiple,0.96,0.010309278350515464,6
vanilla,0.98,0.02,7
multiple,0.98,0.010101010101010102,7
vanilla,0.96,0.010309278350515464,8
multiple,0.97,0.01020408163265306,8
vanilla,0.96,0.09433962264150944,9
multiple,0.97,0.01020408163265306,9
vanilla,0.94,0.030927835051546393,10
multiple,0.97,0.01020408163265306,10
vanilla,0.99,0.038834951456310676,11
multiple,0.97,0.01020408163265306,11
vanilla,0.96,0.02040816326530612,12
multiple,0.97,0.01020408163265306,12
vanilla,0.98,0.0392156862745098,13
multiple,0.96,0.010309278350515464,13
vanilla,0.98,0.04854368932038835,14
multiple,0.98,0.010101010101010102,14
vanilla,0.95,0.030612244897959183,15
multiple,0.96,0.010309278350515464,15
vanilla,0.99,0.1,16
multiple,0.97,0.01020408163265306,16
vanilla,0.99,0.0660377358490566,17
multiple,0.97,0,17
vanilla,0.97,0.05825242718446602,18
multiple,0.97,0.01020408163265306,18
vanilla,0.97,0.0673076923076923,19
multiple,0.97,0.01020408163265306,19
vanilla,0.96,0.04,20
multiple,0.96,0.010309278350515464,20
