method,power,fdp,seedB
vanilla,0.14,0.125,1
multiple,0,0,1
vanilla,0.41,0.19607843137254902,2
multiple,0,0,2
vanilla,0.25,0.16666666666666666,3
multiple,0,0,3
vanilla,0.29,0.12121212121212122,4
multiple,0,0,4
vanilla,0.13,0,5
multiple,0,0,5
vanilla,0.34,0.1282051282051282,6
multiple,0,0,6
vanilla,0.26,0.16129032258064516,7
multiple,0,0,7
vanilla,0.15,0.0625,8
multiple,0,0,8
vanilla,0.38,0.11627906976744186,9
multiple,0,0,9
vanilla,0.26,0.1875,10
multiple,0,0,10
vanilla,0.18,0.1,11
multiple,0,0,11
vanilla,0.2,0.13043478260869565,12
multiple,0,0,12
vanilla,0.1,0.09090909090909091,13
multiple,0,0,13
vanilla,0.13,0.07142857142857142,14
multiple,0,0,14
vanilla,0.3,0.16666666666666666,15
multiple,0,0,15
vanilla,0,0,16
multiple,0,0,16
vanilla,0.21,0.125,17
multiple,0,0,17
vanilla,0,0,18
multiple,0,0,18
vanilla,0.15,0.21052631578947367,19
multiple,0,0,19
vanilla,0.31,0.18421052631578946,20
multiple,0,0,20
