method,power,fdp,seedB
vanilla,0.95,0.12844036697247707,1
multiple,0.94,0.04081632653061224,1
vanilla,0.94,0.10476190476190476,2
multiple,0.93,0.010638297872340425,2
vanilla,0.9,0.09090909090909091,3
multiple,0.94,0.030927835051546393,3
vanilla,0.91,0.052083333333333336,4
multiple,0.94,0.04081632653061224,4
vanilla,0.96,0.102803738317757,5
multiple,0.94,0.030927835051546393,5
vanilla,0.93,0.15454545454545454,6
multiple,0.94,0.030927835051546393,6
vanilla,0.95,0.17391304347826086,7
multiple,0.94,0.030927835051546393,7
vanilla,0.97,0.20491803278688525,8
multiple,0.94,0.030927835051546393,8
vanilla,0.93,0.07920792079207921,9
multiple,0.94,0.030927835051546393,9
vanilla,0.89,0.1188118811881188,10
multiple,0.94,0.020833333333333332,10
vanilla,0.93,0.10576923076923077,11
multiple,0.94,0.030927835051546393,11
vanilla,0.88,0.07368421052631578,12
multiple,0.94,0.020833333333333332,12
vanilla,0.92,0.11538461538461539,13
multiple,0.93,0.021052631578947368,13
vanilla,0.93,0.16216216216216217,14
multiple,0.94,0.020833333333333332,14
vanilla,0.94,0.11320754716981132,15
multiple,0.94,0.030927835051546393,15
vanilla,0.95,0.08653846153846154,16
multiple,0.93,0.021052631578947368,16
vanilla,0.93,0.08823529411764706,17
multiple,0.93,0.021052631578947368,17
vanilla,0.94,0.14545454545454545,18
multiple,0.93,0.03125,18
vanilla,0.93,0.16216216216216217,19
multiple,0.94,0.020833333333333332,19
vanilla,0.91,0.07142857142857142,20
multiple,0.94,0.04081632653061224,20
