method,power,fdp,seedB
vanilla,0.94,0.0784313725490196,1
multiple,0.86,0.022727272727272728,1
vanilla,0.93,0.10576923076923077,2
multiple,0.88,0.03296703296703297,2
vanilla,0.89,0.1188118811881188,3
multiple,0.84,0.011764705882352941,3
vanilla,0.89,0.09183673469387756,4
multiple,0.86,0.022727272727272728,4
vanilla,0.89,0.11,5
multiple,0.88,0.043478260869565216,5
vanilla,0.82,0.046511627906976744,6
multiple,0.89,0.03260869565217391,6
vanilla,0.85,0.08602150537634409,7
multiple,0.84,0.023255813953488372,7
vanilla,0.74,0.013333333333333334,8
multiple,0.86,0.022727272727272728,8
vanilla,0.83,0.06741573033707865,9
multiple,0.88,0.03296703296703297,9
vanilla,0.94,0.08737864077669903,10
multiple,0.87,0.03333333333333333,10
vanilla,0.94,0.06930693069306931,11
multiple,0.9,0.03225806451612903,11
vanilla,0.93,0.16964285714285715,12
multiple,0.86,0.044444444444444446,12
vanilla,0.8,0.03614457831325301,13
multiple,0.85,0.022988505747126436,13
vanilla,0.87,0.05434782608695652,14
multiple,0.87,0.03333333333333333,14
vanilla,0.92,0.09803921568627451,15
multiple,0.86,0.022727272727272728,15
vanilla,0.88,0.06382978723404255,16
multiple,0.88,0.022222222222222223,16
vanilla,0.92,0.11538461538461539,17
multiple,0.86,0.033707865168539325,17
vanilla,0.89,0.08247422680412371,18
multiple,0.86,0.022727272727272728,18
vanilla,0.94,0.12149532710280374,19
multiple,0.87,0.04395604395604396,19
vanilla,0.85,0.07608695652173914,20
multiple,0.85,0.011627906976744186,20
