method,power,fdp,seedB
vanilla,0.95,0.05,1
multiple,0.87,0,1
vanilla,0.92,0.0891089108910891,2
multiple,0.86,0,2
vanilla,0.9,0.08163265306122448,3
multiple,0.88,0,3
vanilla,0.94,0.06,4
multiple,0.84,0,4
vanilla,0.88,0.07368421052631578,5
multiple,0.88,0.011235955056179775,5
vanilla,0.9,0.1,6
multiple,0.86,0,6
vanilla,0.92,0.08,7
multiple,0.85,0.011627906976744186,7
vanilla,0.87,0.05434782608695652,8
multiple,0.84,0.011764705882352941,8
vanilla,0.88,0.06382978723404255,9
multiple,0.87,0,9
vanilla,0.94,0.0784313725490196,10
multiple,0.87,0.011363636363636364,10
vanilla,0.91,0.021505376344086023,11
multiple,0.89,0,11
vanilla,0.92,0.041666666666666664,12
multiple,0.87,0,12
vanilla,0.85,0.011627906976744186,13
multiple,0.88,0,13
vanilla,0.73,0.013513513513513514,14
multiple,0.87,0,14
vanilla,0.85,0.05555555555555555,15
multiple,0.87,0.011363636363636364,15
vanilla,0.94,0.08737864077669903,16
multiple,0.86,0,16
vanilla,0.95,0.15178571428571427,17
multiple,0.85,0.011627906976744186,17
vanilla,0.91,0.09900990099009901,18
multiple,0.88,0,18
vanilla,0.85,0.03409090909090909,19
multiple,0.86,0,19
vanilla,0.93,0.07920792079207921,20
multiple,0.87,0.011363636363636364,20
