method,power,fdp,seedB
vanilla,0.93,0.15454545454545454,1
multiple,0.89,0.02197802197802198,1
vanilla,0.92,0.12380952380952381,2
multiple,0.9,0.021739130434782608,2
vanilla,0.93,0.1388888888888889,3
multiple,0.9,0.021739130434782608,3
vanilla,0.87,0.13,4
multiple,0.89,0.02197802197802198,4
vanilla,0.89,0.08247422680412371,5
multiple,0.89,0.02197802197802198,5
vanilla,0.89,0.1523809523809524,6
multiple,0.89,0.02197802197802198,6
vanilla,0.87,0.13,7
multiple,0.89,0.02197802197802198,7
vanilla,0.91,0.09900990099009901,8
multiple,0.9,0.021739130434782608,8
vanilla,0.87,0.09375,9
multiple,0.89,0.02197802197802198,9
vanilla,0.9,0.1346153846153846,10
multiple,0.9,0.021739130434782608,10
vanilla,0.81,0.05813953488372093,11
multiple,0.91,0.021505376344086023,11
vanilla,0.85,0.0449438202247191,12
multiple,0.91,0.021505376344086023,12
vanilla,0.9,0.19642857142857142,13
multiple,0.89,0.02197802197802198,13
vanilla,0.86,0.054945054945054944,14
multiple,0.89,0.02197802197802198,14
vanilla,0.88,0.12871287128712872,15
multiple,0.89,0.011111111111111112,15
vanilla,0.9,0.1509433962264151,16
multiple,0.9,0.021739130434782608,16
vanilla,0.85,0.09574468085106383,17
multiple,0.89,0.011111111111111112,17
vanilla,0.87,0.13,18
multiple,0.89,0.02197802197802198,18
vanilla,0.92,0.17857142857142858,19
multiple,0.9,0.021739130434782608,19
vanilla,0.89,0.03260869565217391,20
multiple,0.91,0.021505376344086023,20
