method,power,fdp,seedB
vanilla,0.82,0.05747126436781609,1
multiple,0.88,0.022222222222222223,1
vanilla,0.97,0.12612612612612611,2
multiple,0.89,0.02197802197802198,2
vanilla,0.91,0.061855670103092786,3
multiple,0.91,0,3
vanilla,0.87,0.08421052631578947,4
multiple,0.92,0.010752688172043012,4
vanilla,0.92,0.1320754716981132,5
multiple,0.92,0.010752688172043012,5
vanilla,0.93,0.05102040816326531,6
multiple,0.92,0.02127659574468085,6
vanilla,0.93,0.12264150943396226,7
multiple,0.92,0.02127659574468085,7
vanilla,0.92,0.09803921568627451,8
multiple,0.91,0.031914893617021274,8
vanilla,0.87,0.06451612903225806,9
multiple,0.9,0,9
vanilla,0.94,0.09615384615384616,10
multiple,0.91,0.021505376344086023,10
vanilla,0.93,0.0970873786407767,11
multiple,0.9,0.01098901098901099,11
vanilla,0.81,0.03571428571428571,12
multiple,0.9,0,12
vanilla,0.93,0.05102040816326531,13
multiple,0.93,0.021052631578947368,13
vanilla,0.87,0.07446808510638298,14
multiple,0.92,0.02127659574468085,14
vanilla,0.95,0.10377358490566038,15
multiple,0.89,0.02197802197802198,15
vanilla,0.8,0.024390243902439025,16
multiple,0.92,0.02127659574468085,16
vanilla,0.9,0.1,17
multiple,0.9,0.01098901098901099,17
vanilla,0.89,0.08247422680412371,18
multiple,0.9,0.021739130434782608,18
vanilla,0.96,0.1111111111111111,19
multiple,0.91,0.021505376344086023,19
vanilla,0.88,0.053763440860215055,20
multiple,0.9,0.021739130434782608,20
