method,power,fdp,seedB
vanilla,0.32,0.08571428571428572,1
multiple,0,0,1
vanilla,0.42,0.10638297872340426,2
multiple,0,0,2
vanilla,0.46,0.09803921568627451,3
multiple,0,0,3
vanilla,0.47,0.09615384615384616,4
multiple,0,0,4
vanilla,0.4,0.024390243902439025,5
multiple,0,0,5
vanilla,0.57,0.14925373134328357,6
multiple,0,0,6
vanilla,0.27,0.12903225806451613,7
multiple,0,0,7
vanilla,0.22,0.043478260869565216,8
multiple,0,0,8
vanilla,0.2,0,9
multiple,0,0,9
vanilla,0.38,0.11627906976744186,10
multiple,0,0,10
vanilla,0.27,0.12903225806451613,11
multiple,0,0,11
vanilla,0.31,0.06060606060606061,12
multiple,0,0,12
vanilla,0.48,0.14285714285714285,13
multiple,0,0,13
vanilla,0.3,0.0625,14
multiple,0,0,14
vanilla,0,0,15
multiple,0,0,15
vanilla,0.46,0.11538461538461539,16
multiple,0,0,16
vanilla,0.47,0.17543859649122806,17
multiple,0,0,17
vanilla,0.12,0,18
multiple,0,0,18
vanilla,0.15,0,19
multiple,0,0,19
vanilla,0.23,0.08,20
multiple,0,0,20
