method,power,fdp,seedB
vanilla,0.35,0.027777777777777776,1
multiple,0,0,1
vanilla,0.52,0.08771929824561403,2
multiple,0,0,2
vanilla,0.4,0.09090909090909091,3
multiple,0,0,3
vanilla,0.4,0.06976744186046512,4
multiple,0,0,4
vanilla,0.47,0.16071428571428573,5
multiple,0,0,5
vanilla,0.22,0,6
multiple,0,0,6
vanilla,0.48,0.058823529411764705,7
multiple,0,0,7
vanilla,0.58,0.12121212121212122,8
multiple,0,0,8
vanilla,0.37,0.17777777777777778,9
multiple,0,0,9
vanilla,0.55,0.140625,10
multiple,0,0,10
vanilla,0.45,0.0625,11
multiple,0,0,11
vanilla,0.54,0.11475409836065574,12
multiple,0,0,12
vanilla,0.51,0.1774193548387097,13
multiple,0,0,13
vanilla,0.35,0.125,14
multiple,0,0,14
vanilla,0.48,0.058823529411764705,15
multiple,0,0,15
vanilla,0.42,0.08695652173913043,16
multiple,0,0,16
vanilla,0.5,0.15254237288135594,17
multiple,0,0,17
vanilla,0.29,0.03333333333333333,18
multiple,0,0,18
vanilla,0.59,0.16901408450704225,19
multiple,0,0,19
vanilla,0.43,0.044444444444444446,20
multiple,0,0,20
