method,power,fdp,seedB
vanilla,0.6375,0.10526315789473684,1
multiple,0.6375,0,1
vanilla,0.75,0.1044776119402985,2
multiple,0.625,0,2
vanilla,0.65,0,3
multiple,0.65,0,3
vanilla,0.6125,0.057692307692307696,4
multiple,0.6625,0,4
vanilla,0.75,0.13043478260869565,5
multiple,0.65,0,5
vanilla,0.7375,0.11940298507462686,6
multiple,0.65,0,6
vanilla,0.75,0.16666666666666666,7
multiple,0.6375,0,7
vanilla,0.6125,0.07547169811320754,8
multiple,0.6125,0,8
vanilla,0.75,0.1044776119402985,9
multiple,0.65,0,9
vanilla,0.5875,0.020833333333333332,10
multiple,0.625,0,10
vanilla,0.75,0.16666666666666666,11
multiple,0.6375,0,11
vanilla,0.7,0.08196721311475409,12
multiple,0.65,0,12
vanilla,0.65,0.07142857142857142,13
multiple,0.6375,0,13
vanilla,0.725,0.1076923076923077,14
multiple,0.65,0,14
vanilla,0.8,0.13513513513513514,15
multiple,0.675,0,15
vanilla,0.625,0.038461538461538464,16
multiple,0.6625,0,16
vanilla,0.65,0.018867924528301886,17
multiple,0.6375,0,17
vanilla,0.5625,0.021739130434782608,18
multiple,0.6625,0,18
vanilla,0.6625,0.05357142857142857,19
multiple,0.6375,0,19
vanilla,0.725,0.04918032786885246,20
multiple,0.6375,0,20
