method,power,fdp,seedB
vanilla,0.225,0.18181818181818182,1
multiple,0,0,1
vanilla,0.2875,0.25806451612903225,2
multiple,0,0,2
vanilla,0.2375,0.24,3
multiple,0,0,3
vanilla,0.225,0.1,4
multiple,0,0,4
vanilla,0.25,0.047619047619047616,5
multiple,0,0,5
vanilla,0.15,0,6
multiple,0,0,6
vanilla,0.25,0.23076923076923078,7
multiple,0,0,7
vanilla,0.225,0.1,8
multiple,0,0,8
vanilla,0.2125,0.19047619047619047,9
multiple,0,0,9
vanilla,0.25,0.2,10
multiple,0,0,10
vanilla,0.35,0.3488372093023256,11
multiple,0,0,11
vanilla,0,0,12
multiple,0,0,12
vanilla,0.2875,0.28125,13
multiple,0,0,13
vanilla,0.2625,0.3,14
multiple,0,0,14
vanilla,0.2875,0.28125,15
multiple,0,0,15
vanilla,0.2125,0.15,16
multiple,0,0,16
vanilla,0.1875,0.16666666666666666,17
multiple,0,0,17
vanilla,0.25,0.2,18
multiple,0,0,18
vanilla,0.3,0.2,19
multiple,0,0,19
vanilla,0.2375,0.13636363636363635,20
multiple,0,0,20
