method,power,fdp,seedB
vanilla,0.975,0.13333333333333333,1
multiple,0.9625,0.04938271604938271,1
vanilla,0.95,0.07317073170731707,2
multiple,0.9625,0.04938271604938271,2
vanilla,0.95,0.13636363636363635,3
multiple,0.9625,0.06097560975609756,3
vanilla,0.9625,0.14444444444444443,4
multiple,0.9625,0.04938271604938271,4
vanilla,0.95,0.17391304347826086,5
multiple,0.9625,0.02531645569620253,5
vanilla,0.9625,0.11494252873563218,6
multiple,0.9625,0.0375,6
vanilla,0.95,0.10588235294117647,7
multiple,0.9625,0.0375,7
vanilla,0.975,0.15217391304347827,8
multiple,0.975,0.04878048780487805,8
vanilla,0.975,0.16129032258064516,9
multiple,0.9625,0.04938271604938271,9
vanilla,0.9375,0.0963855421686747,10
multiple,0.9625,0.0375,10
vanilla,0.95,0.09523809523809523,11
multiple,0.9625,0.04938271604938271,11
vanilla,0.9625,0.16304347826086957,12
multiple,0.9625,0.04938271604938271,12
vanilla,0.9625,0.07228915662650602,13
multiple,0.9625,0.04938271604938271,13
vanilla,0.9625,0.09411764705882353,14
multiple,0.9625,0.0375,14
vanilla,0.95,0.10588235294117647,15
multiple,0.9625,0.02531645569620253,15
vanilla,0.95,0.16483516483516483,16
multiple,0.9625,0.06097560975609756,16
vanilla,0.9375,0.0625,17
multiple,0.9625,0.04938271604938271,17
vanilla,0.95,0.17391304347826086,18
multiple,0.9625,0.01282051282051282,18
vanilla,0.9625,0.18947368421052632,19
multiple,0.9625,0.04938271604938271,19
vanilla,0.95,0.11627906976744186,20
multiple,0.9625,0.04938271604938271,20
