method,power,fdp,seedB
vanilla,0.9375,0.038461538461538464,1
multiple,0.975,0.04878048780487805,1
vanilla,0.9875,0.14130434782608695,2
multiple,0.9625,0.0375,2
vanilla,0.975,0.09302325581395349,3
multiple,0.9625,0.0375,3
vanilla,0.95,0.16483516483516483,4
multiple,0.9625,0.04938271604938271,4
vanilla,0.975,0.16129032258064516,5
multiple,0.975,0.037037037037037035,5
vanilla,0.9625,0.1348314606741573,6
multiple,0.975,0.04878048780487805,6
vanilla,0.9875,0.036585365853658534,7
multiple,0.975,0.025,7
vanilla,0.975,0.060240963855421686,8
multiple,0.9625,0.0375,8
vanilla,0.9625,0.17204301075268819,9
multiple,0.9625,0.0375,9
vanilla,0.975,0.11363636363636363,10
multiple,0.975,0.037037037037037035,10
vanilla,0.9625,0.10465116279069768,11
multiple,0.9625,0.0375,11
vanilla,0.975,0.11363636363636363,12
multiple,0.9625,0.04938271604938271,12
vanilla,0.95,0.09523809523809523,13
multiple,0.9625,0.0375,13
vanilla,0.975,0.14285714285714285,14
multiple,0.975,0.04878048780487805,14
vanilla,0.925,0.11904761904761904,15
multiple,0.975,0.037037037037037035,15
vanilla,0.975,0.10344827586206896,16
multiple,0.9625,0.04938271604938271,16
vanilla,0.9125,0.09876543209876543,17
multiple,0.9625,0.0375,17
vanilla,0.975,0.07142857142857142,18
multiple,0.975,0.037037037037037035,18
vanilla,0.95,0.09523809523809523,19
multiple,0.9625,0.0375,19
vanilla,0.9625,0.1348314606741573,20
multiple,0.9625,0.04938271604938271,20
