method,power,fdp,seedB
vanilla,0.9875,0.14130434782608695,1
multiple,0.95,0.0379746835443038,1
vanilla,0.9125,0.0759493670886076,2
multiple,0.95,0.02564102564102564,2
vanilla,0.9375,0.0625,3
multiple,0.95,0.02564102564102564,3
vanilla,0.9625,0.09411764705882353,4
multiple,0.95,0.012987012987012988,4
vanilla,0.975,0.14285714285714285,5
multiple,0.95,0.02564102564102564,5
vanilla,0.975,0.04878048780487805,6
multiple,0.95,0.02564102564102564,6
vanilla,0.95,0.09523809523809523,7
multiple,0.95,0.012987012987012988,7
vanilla,0.95,0.07317073170731707,8
multiple,0.95,0.02564102564102564,8
vanilla,0.9375,0.013157894736842105,9
multiple,0.95,0.02564102564102564,9
vanilla,0.9375,0.038461538461538464,10
multiple,0.95,0.02564102564102564,10
vanilla,0.95,0.06172839506172839,11
multiple,0.95,0.02564102564102564,11
vanilla,0.9125,0.05194805194805195,12
multiple,0.95,0.0379746835443038,12
vanilla,0.9375,0.07407407407407407,13
multiple,0.95,0.02564102564102564,13
vanilla,0.925,0.075,14
multiple,0.95,0.0379746835443038,14
vanilla,0.9125,0.02666666666666667,15
multiple,0.95,0.0379746835443038,15
vanilla,0.925,0.06329113924050633,16
multiple,0.95,0.012987012987012988,16
vanilla,0.925,0.05128205128205128,17
multiple,0.95,0.012987012987012988,17
vanilla,0.925,0.10843373493975904,18
multiple,0.95,0.02564102564102564,18
vanilla,0.95,0.08433734939759036,19
multiple,0.95,0.0379746835443038,19
vanilla,0.9625,0.10465116279069768,20
multiple,0.95,0.012987012987012988,20
