method,power,fdp,seedB
vanilla,0.5,0.06976744186046512,1
multiple,0.4875,0.04878048780487805,1
vanilla,0.625,0.10714285714285714,2
multiple,0.4875,0.04878048780487805,2
vanilla,0.525,0.08695652173913043,3
multiple,0.5,0.047619047619047616,3
vanilla,0.5375,0.022727272727272728,4
multiple,0.4875,0.04878048780487805,4
vanilla,0.6375,0.15,5
multiple,0.5,0.047619047619047616,5
vanilla,0.425,0.02857142857142857,6
multiple,0.4625,0.05128205128205128,6
vanilla,0.575,0.14814814814814814,7
multiple,0.45,0.02702702702702703,7
vanilla,0.625,0.13793103448275862,8
multiple,0.4875,0.04878048780487805,8
vanilla,0.6,0.12727272727272726,9
multiple,0.475,0.05,9
vanilla,0.6375,0.15,10
multiple,0.475,0.05,10
vanilla,0.3875,0.03125,11
multiple,0.4875,0.04878048780487805,11
vanilla,0.6125,0.14035087719298245,12
multiple,0.475,0.02564102564102564,12
vanilla,0.325,0,13
multiple,0.45,0.02702702702702703,13
vanilla,0.5875,0.09615384615384616,14
multiple,0.4375,0.05405405405405406,14
vanilla,0.5875,0.0784313725490196,15
multiple,0.4875,0.025,15
vanilla,0.6125,0.10909090909090909,16
multiple,0.45,0.02702702702702703,16
vanilla,0.5875,0.0784313725490196,17
multiple,0.4875,0.04878048780487805,17
vanilla,0.6125,0.10909090909090909,18
multiple,0.475,0.02564102564102564,18
vanilla,0.525,0.10638297872340426,19
multiple,0.4,0,19
vanilla,0.425,0.02857142857142857,20
multiple,0.4875,0.04878048780487805,20
