method,power,fdp,seedB
vanilla,0.4875,0.07142857142857142,1
multiple,0.4125,0,1
vanilla,0.3625,0.03333333333333333,2
multiple,0.4375,0,2
vanilla,0.6,0.1111111111111111,3
multiple,0.375,0,3
vanilla,0.525,0.045454545454545456,4
multiple,0.4125,0,4
vanilla,0.6625,0.14516129032258066,5
multiple,0.3625,0,5
vanilla,0.15,0,6
multiple,0.3625,0,6
vanilla,0.4875,0.025,7
multiple,0.4375,0,7
vanilla,0.5625,0.1,8
multiple,0.4375,0,8
vanilla,0.5875,0.06,9
multiple,0.4375,0,9
vanilla,0.6625,0.15873015873015872,10
multiple,0.3875,0,10
vanilla,0.3875,0,11
multiple,0.4,0,11
vanilla,0.525,0.06666666666666667,12
multiple,0.325,0,12
vanilla,0.475,0.05,13
multiple,0.4125,0,13
vanilla,0.5375,0.06521739130434782,14
multiple,0.3125,0,14
vanilla,0.625,0.07407407407407407,15
multiple,0.3625,0,15
vanilla,0.5125,0.046511627906976744,16
multiple,0.3,0,16
vanilla,0.3375,0,17
multiple,0.425,0,17
vanilla,0.525,0.045454545454545456,18
multiple,0.45,0,18
vanilla,0.5625,0.1,19
multiple,0.4,0,19
vanilla,0.5,0.047619047619047616,20
multiple,0.3625,0,20
