method,power,fdp,seedB
vanilla,0.975,0.07142857142857142,1
multiple,0.9375,0,1
vanilla,0.9375,0.0625,2
multiple,0.925,0,2
vanilla,0.9375,0.0625,3
multiple,0.9375,0,3
vanilla,0.9125,0.039473684210526314,4
multiple,0.9375,0.013157894736842105,4
vanilla,0.925,0.05128205128205128,5
multiple,0.9375,0.013157894736842105,5
vanilla,0.9125,0,6
multiple,0.9375,0.013157894736842105,6
vanilla,0.9375,0.013157894736842105,7
multiple,0.9375,0,7
vanilla,0.9625,0.08333333333333333,8
multiple,0.9375,0,8
vanilla,0.9125,0.0641025641025641,9
multiple,0.9375,0.013157894736842105,9
vanilla,0.9625,0.06097560975609756,10
multiple,0.9375,0,10
vanilla,0.95,0.07317073170731707,11
multiple,0.9375,0.013157894736842105,11
vanilla,0.9125,0.02666666666666667,12
multiple,0.9375,0,12
vanilla,0.9625,0.17204301075268819,13
multiple,0.925,0,13
vanilla,0.9125,0.013513513513513514,14
multiple,0.9375,0.013157894736842105,14
vanilla,0.9375,0.038461538461538464,15
multiple,0.9375,0.013157894736842105,15
vanilla,0.9,0.0136986301369863,16
multiple,0.9375,0,16
vanilla,0.925,0.03896103896103896,17
multiple,0.925,0,17
vanilla,0.925,0.013333333333333334,18
multiple,0.9375,0.013157894736842105,18
vanilla,0.95,0.10588235294117647,19
multiple,0.9375,0,19
vanilla,0.9375,0.038461538461538464,20
multiple,0.925,0.013333333333333334,20
