method,power,fdp,seedB
vanilla,0.75,0.07692307692307693,1
multiple,0.675,0.01818181818181818,1
vanilla,0.7625,0.08955223880597014,2
multiple,0.6875,0.017857142857142856,2
vanilla,0.8125,0.12162162162162163,3
multiple,0.7125,0.017241379310344827,3
vanilla,0.6875,0.08333333333333333,4
multiple,0.725,0.01694915254237288,4
vanilla,0.525,0.045454545454545456,5
multiple,0.7125,0.017241379310344827,5
vanilla,0.8125,0.1095890410958904,6
multiple,0.675,0.01818181818181818,6
vanilla,0.775,0.17333333333333334,7
multiple,0.675,0.03571428571428571,7
vanilla,0.7,0.08196721311475409,8
multiple,0.6875,0.017857142857142856,8
vanilla,0.7375,0.09230769230769231,9
multiple,0.725,0.01694915254237288,9
vanilla,0.8625,0.15853658536585366,10
multiple,0.7,0.017543859649122806,10
vanilla,0.675,0.0847457627118644,11
multiple,0.7125,0.017241379310344827,11
vanilla,0.7375,0.04838709677419355,12
multiple,0.7125,0.017241379310344827,12
vanilla,0.7375,0.10606060606060606,13
multiple,0.7125,0.017241379310344827,13
vanilla,0.7,0.034482758620689655,14
multiple,0.675,0.01818181818181818,14
vanilla,0.775,0.08823529411764706,15
multiple,0.7125,0.017241379310344827,15
vanilla,0.7875,0.125,16
multiple,0.7,0.034482758620689655,16
vanilla,0.6875,0.08333333333333333,17
multiple,0.6625,0.018518518518518517,17
vanilla,0.7125,0.06557377049180328,18
multiple,0.6625,0.018518518518518517,18
vanilla,0.7625,0.11594202898550725,19
multiple,0.675,0.01818181818181818,19
vanilla,0.7625,0.07575757575757576,20
multiple,0.675,0.01818181818181818,20
