method,power,fdp,seedB
vanilla,1,0.12087912087912088,1
multiple,1,0.08045977011494253,1
vanilla,0.975,0.08235294117647059,2
multiple,1,0.08045977011494253,2
vanilla,1,0.08045977011494253,3
multiple,1,0.09090909090909091,3
vanilla,1,0.17525773195876287,4
multiple,1,0.08045977011494253,4
vanilla,0.9875,0.12222222222222222,5
multiple,1,0.06976744186046512,5
vanilla,1,0.12087912087912088,6
multiple,1,0.08045977011494253,6
vanilla,1,0.13978494623655913,7
multiple,1,0.09090909090909091,7
vanilla,0.975,0.09302325581395349,8
multiple,1,0.08045977011494253,8
vanilla,0.9875,0.12222222222222222,9
multiple,1,0.09090909090909091,9
vanilla,0.9875,0.09195402298850575,10
multiple,1,0.06976744186046512,10
vanilla,1,0.14893617021276595,11
multiple,1,0.06976744186046512,11
vanilla,1,0.1836734693877551,12
multiple,1,0.058823529411764705,12
vanilla,1,0.14893617021276595,13
multiple,1,0.09090909090909091,13
vanilla,1,0.09090909090909091,14
multiple,1,0.08045977011494253,14
vanilla,0.975,0.012658227848101266,15
multiple,1,0.09090909090909091,15
vanilla,1,0.16666666666666666,16
multiple,1,0.08045977011494253,16
vanilla,0.9875,0.10227272727272728,17
multiple,1,0.08045977011494253,17
vanilla,0.975,0.04878048780487805,18
multiple,1,0.06976744186046512,18
vanilla,1,0.12087912087912088,19
multiple,1,0.09090909090909091,19
vanilla,0.9875,0.10227272727272728,20
multiple,1,0.08045977011494253,20
