method,power,fdp,seedB
vanilla,0.9125,0.13095238095238096,1
multiple,0.9,0.06493506493506493,1
vanilla,0.9,0.1111111111111111,2
multiple,0.8875,0.06578947368421052,2
vanilla,0.875,0.125,3
multiple,0.9,0.05263157894736842,3
vanilla,0.8,0.058823529411764705,4
multiple,0.8875,0.06578947368421052,4
vanilla,0.8875,0.1125,5
multiple,0.9125,0.0641025641025641,5
vanilla,0.8625,0.1375,6
multiple,0.8875,0.06578947368421052,6
vanilla,0.8875,0.12345679012345678,7
multiple,0.9,0.05263157894736842,7
vanilla,0.9125,0.12048192771084337,8
multiple,0.9,0.06493506493506493,8
vanilla,0.8875,0.05333333333333334,9
multiple,0.9125,0.0641025641025641,9
vanilla,0.85,0.08108108108108109,10
multiple,0.9,0.07692307692307693,10
vanilla,0.9375,0.16666666666666666,11
multiple,0.8875,0.06578947368421052,11
vanilla,0.9,0.2,12
multiple,0.9,0.05263157894736842,12
vanilla,0.8875,0.1125,13
multiple,0.9,0.06493506493506493,13
vanilla,0.9,0.08860759493670886,14
multiple,0.9125,0.05194805194805195,14
vanilla,0.875,0.10256410256410256,15
multiple,0.9,0.07692307692307693,15
vanilla,0.9,0.1,16
multiple,0.9,0.06493506493506493,16
vanilla,0.9,0.1111111111111111,17
multiple,0.9125,0.0641025641025641,17
vanilla,0.9375,0.15730337078651685,18
multiple,0.9125,0.0641025641025641,18
vanilla,0.9,0.1111111111111111,19
multiple,0.875,0.06666666666666667,19
vanilla,0.8125,0.04411764705882353,20
multiple,0.9,0.06493506493506493,20
