method,power,fdp,seedB
vanilla,0.475,0.05,1
multiple,0.4625,0.02631578947368421,1
vanilla,0.5875,0.09615384615384616,2
multiple,0.55,0.043478260869565216,2
vanilla,0.6,0.058823529411764705,3
multiple,0.5625,0.0425531914893617,3
vanilla,0.625,0.10714285714285714,4
multiple,0.5875,0.06,4
vanilla,0.5625,0.0425531914893617,5
multiple,0.4875,0.025,5
vanilla,0.375,0,6
multiple,0.5625,0.0425531914893617,6
vanilla,0.6,0.07692307692307693,7
multiple,0.55,0.043478260869565216,7
vanilla,0.6375,0.08928571428571429,8
multiple,0.55,0.043478260869565216,8
vanilla,0.675,0.1,9
multiple,0.525,0.023255813953488372,9
vanilla,0.4625,0.075,10
multiple,0.575,0.041666666666666664,10
vanilla,0.6375,0.16393442622950818,11
multiple,0.4625,0.02631578947368421,11
vanilla,0.625,0.10714285714285714,12
multiple,0.5625,0.0425531914893617,12
vanilla,0.6125,0.0392156862745098,13
multiple,0.5625,0.0425531914893617,13
vanilla,0.5,0.047619047619047616,14
multiple,0.5625,0.0425531914893617,14
vanilla,0.6,0.07692307692307693,15
multiple,0.55,0.022222222222222223,15
vanilla,0.5375,0.044444444444444446,16
multiple,0.425,0,16
vanilla,0.675,0.11475409836065574,17
multiple,0.425,0.02857142857142857,17
vanilla,0.7125,0.14925373134328357,18
multiple,0.5625,0.0425531914893617,18
vanilla,0.5875,0.06,19
multiple,0.5375,0.044444444444444446,19
vanilla,0.575,0.08,20
multiple,0.5375,0.044444444444444446,20
