method,power,fdp,seedB
vanilla,0.6375,0.1774193548387097,1
multiple,0.7,0.05084745762711865,1
vanilla,0.7375,0.06349206349206349,2
multiple,0.6875,0.03508771929824561,2
vanilla,0.8125,0.2073170731707317,3
multiple,0.7,0.05084745762711865,3
vanilla,0.7625,0.18666666666666668,4
multiple,0.725,0.06451612903225806,4
vanilla,0.7125,0.12307692307692308,5
multiple,0.7125,0.05,5
vanilla,0.825,0.1951219512195122,6
multiple,0.7125,0.05,6
vanilla,0.75,0.13043478260869565,7
multiple,0.725,0.06451612903225806,7
vanilla,0.7125,0.13636363636363635,8
multiple,0.7,0.05084745762711865,8
vanilla,0.6875,0.12698412698412698,9
multiple,0.7625,0.07575757575757576,9
vanilla,0.65,0.037037037037037035,10
multiple,0.7,0.05084745762711865,10
vanilla,0.8125,0.13333333333333333,11
multiple,0.7125,0.08064516129032258,11
vanilla,0.85,0.22727272727272727,12
multiple,0.7125,0.05,12
vanilla,0.7375,0.06349206349206349,13
multiple,0.725,0.06451612903225806,13
vanilla,0.7875,0.136986301369863,14
multiple,0.7125,0.03389830508474576,14
vanilla,0.825,0.2413793103448276,15
multiple,0.7125,0.05,15
vanilla,0.8125,0.21686746987951808,16
multiple,0.7125,0.06557377049180328,16
vanilla,0.775,0.1506849315068493,17
multiple,0.7375,0.04838709677419355,17
vanilla,0.7375,0.1323529411764706,18
multiple,0.725,0.04918032786885246,18
vanilla,0.775,0.225,19
multiple,0.7375,0.04838709677419355,19
vanilla,0.7375,0.20270270270270271,20
multiple,0.7,0.05084745762711865,20
