method,power,fdp,seedB
vanilla,0.5375,0.0851063829787234,1
multiple,0.4375,0,1
vanilla,0.5875,0.11320754716981132,2
multiple,0,0,2
vanilla,0.4625,0,3
multiple,0.4625,0,3
vanilla,0.5875,0.14545454545454545,4
multiple,0.5125,0.023809523809523808,4
vanilla,0.525,0.08695652173913043,5
multiple,0.45,0,5
vanilla,0.5625,0.08163265306122448,6
multiple,0.275,0,6
vanilla,0.6375,0.1774193548387097,7
multiple,0.425,0,7
vanilla,0.6,0.058823529411764705,8
multiple,0.4375,0,8
vanilla,0.1375,0,9
multiple,0.4375,0,9
vanilla,0.6125,0.19672131147540983,10
multiple,0.45,0,10
vanilla,0.4625,0.0975609756097561,11
multiple,0.4375,0,11
vanilla,0.65,0.08771929824561403,12
multiple,0.375,0,12
vanilla,0.5875,0.11320754716981132,13
multiple,0.5,0,13
vanilla,0.525,0.08695652173913043,14
multiple,0.425,0,14
vanilla,0.55,0.13725490196078433,15
multiple,0.4375,0,15
vanilla,0.6375,0.15,16
multiple,0.3875,0,16
vanilla,0.6625,0.14516129032258066,17
multiple,0.4375,0,17
vanilla,0.6,0.14285714285714285,18
multiple,0.4375,0.027777777777777776,18
vanilla,0.5625,0.08163265306122448,19
multiple,0.4125,0,19
vanilla,0.4625,0.075,20
multiple,0.4125,0,20
