method,power,fdp,seedB
vanilla,0.1125,0.18181818181818182,1
multiple,0,0,1
vanilla,0,0,2
multiple,0,0,2
vanilla,0.225,0.18181818181818182,3
multiple,0,0,3
vanilla,0,0,4
multiple,0,0,4
vanilla,0.1625,0.07142857142857142,5
multiple,0,0,5
vanilla,0.3,0.2,6
multiple,0,0,6
vanilla,0.1625,0.1875,7
multiple,0,0,7
vanilla,0.1125,0.18181818181818182,8
multiple,0,0,8
vanilla,0,0,9
multiple,0,0,9
vanilla,0.1125,0.1,10
multiple,0,0,10
vanilla,0.1125,0.1,11
multiple,0,0,11
vanilla,0.125,0.09090909090909091,12
multiple,0,0,12
vanilla,0,0,13
multiple,0,0,13
vanilla,0.1125,0.25,14
multiple,0,0,14
vanilla,0.1375,0.15384615384615385,15
multiple,0,0,15
vanilla,0.2125,0.15,16
multiple,0,0,16
vanilla,0.1375,0.15384615384615385,17
multiple,0,0,17
vanilla,0.125,0.23076923076923078,18
multiple,0,0,18
vanilla,0,0,19
multiple,0,0,19
vanilla,0.125,0.16666666666666666,20
multiple,0,0,20
