method,power,fdp,seedB
vanilla,0.3125,0.10714285714285714,1
multiple,0.25,0,1
vanilla,0.25,0,2
multiple,0,0,2
vanilla,0.45,0.18181818181818182,3
multiple,0.225,0,3
vanilla,0.425,0.19047619047619047,4
multiple,0,0,4
vanilla,0.35,0.125,5
multiple,0,0,5
vanilla,0.275,0.043478260869565216,6
multiple,0.2,0,6
vanilla,0.325,0.13333333333333333,7
multiple,0.2125,0,7
vanilla,0.3125,0.07407407407407407,8
multiple,0.2125,0,8
vanilla,0.2875,0.14814814814814814,9
multiple,0.2,0,9
vanilla,0.25,0.09090909090909091,10
multiple,0.225,0,10
vanilla,0.4375,0.14634146341463414,11
multiple,0,0,11
vanilla,0.4125,0.1951219512195122,12
multiple,0.2125,0,12
vanilla,0.1375,0,13
multiple,0,0,13
vanilla,0.3875,0.08823529411764706,14
multiple,0,0,14
vanilla,0.45,0.18181818181818182,15
multiple,0.2125,0,15
vanilla,0.125,0,16
multiple,0,0,16
vanilla,0.2875,0.14814814814814814,17
multiple,0.2125,0,17
vanilla,0.1625,0,18
multiple,0,0,18
vanilla,0.25,0.047619047619047616,19
multiple,0,0,19
vanilla,0.125,0.09090909090909091,20
multiple,0.2125,0,20
