method,power,fdp,seedB
vanilla,0.825,0.05714285714285714,1
multiple,0.7625,0,1
vanilla,0.8625,0.08,2
multiple,0.75,0,2
vanilla,0.7375,0.016666666666666666,3
multiple,0.8,0,3
vanilla,0.85,0.09333333333333334,4
multiple,0.8,0,4
vanilla,0.8375,0.0821917808219178,5
multiple,0.7625,0,5
vanilla,0.85,0.014492753623188406,6
multiple,0.7875,0,6
vanilla,0.8375,0.04285714285714286,7
multiple,0.775,0,7
vanilla,0.8875,0.1125,8
multiple,0.8,0,8
vanilla,0.8375,0.12987012987012986,9
multiple,0.7375,0,9
vanilla,0.75,0.01639344262295082,10
multiple,0.7875,0,10
vanilla,0.75,0.1044776119402985,11
multiple,0.775,0,11
vanilla,0.7625,0.06153846153846154,12
multiple,0.7625,0,12
vanilla,0.7625,0.016129032258064516,13
multiple,0.7875,0,13
vanilla,0.875,0.09090909090909091,14
multiple,0.8,0,14
vanilla,0.75,0.07692307692307693,15
multiple,0.7625,0,15
vanilla,0.8,0.015384615384615385,16
multiple,0.8,0,16
vanilla,0.8125,0.09722222222222222,17
multiple,0.7875,0,17
vanilla,0.8,0.015384615384615385,18
multiple,0.8,0,18
vanilla,0.8125,0.07142857142857142,19
multiple,0.7875,0,19
vanilla,0.8625,0.028169014084507043,20
multiple,0.8,0,20
