method,power,fdp,seedB
vanilla,0.825,0.05714285714285714,1
multiple,0.6875,0,1
vanilla,0.6875,0.03508771929824561,2
multiple,0.625,0,2
vanilla,0.6,0.02040816326530612,3
multiple,0.6375,0,3
vanilla,0.6375,0.03773584905660377,4
multiple,0.625,0,4
vanilla,0.675,0.06896551724137931,5
multiple,0.7125,0.017241379310344827,5
vanilla,0.575,0,6
multiple,0.6875,0.017857142857142856,6
vanilla,0.6625,0.018518518518518517,7
multiple,0.675,0,7
vanilla,0.8125,0.08450704225352113,8
multiple,0.6625,0,8
vanilla,0.725,0.06451612903225806,9
multiple,0.675,0,9
vanilla,0.8,0.09859154929577464,10
multiple,0.7,0,10
vanilla,0.8125,0.08450704225352113,11
multiple,0.6875,0,11
vanilla,0.525,0,12
multiple,0.7125,0.017241379310344827,12
vanilla,0.8375,0.1625,13
multiple,0.675,0,13
vanilla,0.575,0,14
multiple,0.6875,0,14
vanilla,0.7375,0.04838709677419355,15
multiple,0.675,0.01818181818181818,15
vanilla,0.675,0,16
multiple,0.6625,0,16
vanilla,0.7625,0.046875,17
multiple,0.65,0,17
vanilla,0.6375,0,18
multiple,0.6875,0,18
vanilla,0.8375,0.10666666666666667,19
multiple,0.65,0,19
vanilla,0.75,0.047619047619047616,20
multiple,0.675,0,20
