method,power,fdp,seedB
vanilla,0.9,0.04,1
multiple,0.9375,0.025974025974025976,1
vanilla,0.95,0.10588235294117647,2
multiple,0.9375,0.025974025974025976,2
vanilla,0.9125,0.0759493670886076,3
multiple,0.9375,0.025974025974025976,3
vanilla,0.95,0.16483516483516483,4
multiple,0.9375,0.025974025974025976,4
vanilla,0.9375,0.17582417582417584,5
multiple,0.9375,0.038461538461538464,5
vanilla,0.8875,0.04054054054054054,6
multiple,0.9375,0.025974025974025976,6
vanilla,0.925,0.05128205128205128,7
multiple,0.9375,0.025974025974025976,7
vanilla,0.9375,0.08536585365853659,8
multiple,0.9375,0.025974025974025976,8
vanilla,0.95,0.14606741573033707,9
multiple,0.9375,0.025974025974025976,9
vanilla,0.975,0.16129032258064516,10
multiple,0.9375,0.038461538461538464,10
vanilla,0.9625,0.09411764705882353,11
multiple,0.95,0.02564102564102564,11
vanilla,0.9125,0.05194805194805195,12
multiple,0.9375,0.025974025974025976,12
vanilla,0.9125,0.05194805194805195,13
multiple,0.9375,0.025974025974025976,13
vanilla,0.9125,0.10975609756097561,14
multiple,0.9375,0.05063291139240506,14
vanilla,0.9125,0.09876543209876543,15
multiple,0.9375,0.025974025974025976,15
vanilla,0.875,0.125,16
multiple,0.9375,0.038461538461538464,16
vanilla,0.975,0.09302325581395349,17
multiple,0.9375,0.038461538461538464,17
vanilla,0.925,0.0975609756097561,18
multiple,0.9375,0.025974025974025976,18
vanilla,0.925,0.08641975308641975,19
multiple,0.9375,0.038461538461538464,19
vanilla,0.9125,0.10975609756097561,20
multiple,0.9375,0.013157894736842105,20
