method,power,fdp,seedB
vanilla,0.625,0.07407407407407407,1
multiple,0.625,0.0196078431372549,1
vanilla,0.8,0.1111111111111111,2
multiple,0.6,0.04,2
vanilla,0.7625,0.1527777777777778,3
multiple,0.5625,0.021739130434782608,3
vanilla,0.75,0.15492957746478872,4
multiple,0.6625,0.03636363636363636,4
vanilla,0.6125,0.057692307692307696,5
multiple,0.625,0.038461538461538464,5
vanilla,0.7,0.0967741935483871,6
multiple,0.625,0.038461538461538464,6
vanilla,0.7,0.13846153846153847,7
multiple,0.575,0.041666666666666664,7
vanilla,0.6875,0.09836065573770492,8
multiple,0.575,0.041666666666666664,8
vanilla,0.725,0.12121212121212122,9
multiple,0.6375,0.03773584905660377,9
vanilla,0.6875,0.12698412698412698,10
multiple,0.625,0.038461538461538464,10
vanilla,0.775,0.1267605633802817,11
multiple,0.675,0.03571428571428571,11
vanilla,0.65,0.08771929824561403,12
multiple,0.6375,0.03773584905660377,12
vanilla,0.7625,0.1643835616438356,13
multiple,0.6375,0.03773584905660377,13
vanilla,0.7,0.13846153846153847,14
multiple,0.65,0.037037037037037035,14
vanilla,0.7,0.16417910447761194,15
multiple,0.7,0.034482758620689655,15
vanilla,0.675,0.11475409836065574,16
multiple,0.6125,0.0392156862745098,16
vanilla,0.725,0.14705882352941177,17
multiple,0.625,0.038461538461538464,17
vanilla,0.625,0.10714285714285714,18
multiple,0.6625,0.03636363636363636,18
vanilla,0.675,0.05263157894736842,19
multiple,0.6375,0.03773584905660377,19
vanilla,0.65,0.08771929824561403,20
multiple,0.65,0.037037037037037035,20
