method,power,fdp,seedB
vanilla,0.9875,0.036585365853658534,1
multiple,0.9875,0,1
vanilla,1,0.12087912087912088,2
multiple,0.9875,0,2
vanilla,1,0.08045977011494253,3
multiple,0.9875,0,3
vanilla,1,0.024390243902439025,4
multiple,0.9875,0.0125,4
vanilla,0.9875,0.0125,5
multiple,0.9875,0,5
vanilla,0.9875,0.036585365853658534,6
multiple,0.9875,0,6
vanilla,0.9875,0.07058823529411765,7
multiple,0.9875,0,7
vanilla,0.9875,0.036585365853658534,8
multiple,0.9875,0,8
vanilla,1,0.047619047619047616,9
multiple,0.9875,0,9
vanilla,0.9875,0.07058823529411765,10
multiple,0.9875,0.0125,10
vanilla,1,0.047619047619047616,11
multiple,0.9875,0,11
vanilla,0.9875,0.09195402298850575,12
multiple,0.9875,0,12
vanilla,1,0.03614457831325301,13
multiple,0.9875,0,13
vanilla,1,0.08045977011494253,14
multiple,0.9875,0,14
vanilla,1,0.06976744186046512,15
multiple,0.9875,0,15
vanilla,0.975,0.037037037037037035,16
multiple,0.9875,0,16
vanilla,1,0.047619047619047616,17
multiple,0.9875,0,17
vanilla,0.9875,0.024691358024691357,18
multiple,0.9875,0.0125,18
vanilla,1,0.06976744186046512,19
multiple,0.9875,0,19
vanilla,0.9875,0.07058823529411765,20
multiple,0.9875,0.0125,20
