method,power,fdp,seedB
vanilla,0.95,0.07317073170731707,1
multiple,0.95,0.012987012987012988,1
vanilla,0.9625,0.09411764705882353,2
multiple,0.95,0.02564102564102564,2
vanilla,0.9625,0.0375,3
multiple,0.95,0.012987012987012988,3
vanilla,0.95,0.10588235294117647,4
multiple,0.95,0.05,4
vanilla,0.9375,0.11764705882352941,5
multiple,0.95,0.012987012987012988,5
vanilla,0.925,0.05128205128205128,6
multiple,0.95,0.02564102564102564,6
vanilla,0.95,0.10588235294117647,7
multiple,0.9375,0.013157894736842105,7
vanilla,0.975,0.08235294117647059,8
multiple,0.95,0.0379746835443038,8
vanilla,0.975,0.12359550561797752,9
multiple,0.95,0.02564102564102564,9
vanilla,0.95,0.13636363636363635,10
multiple,0.95,0.02564102564102564,10
vanilla,0.925,0.03896103896103896,11
multiple,0.95,0.012987012987012988,11
vanilla,0.975,0.07142857142857142,12
multiple,0.95,0.012987012987012988,12
vanilla,0.9375,0.10714285714285714,13
multiple,0.95,0.02564102564102564,13
vanilla,0.95,0.15555555555555556,14
multiple,0.95,0.0379746835443038,14
vanilla,0.9875,0.19387755102040816,15
multiple,0.95,0.0379746835443038,15
vanilla,0.9375,0.07407407407407407,16
multiple,0.95,0.012987012987012988,16
vanilla,0.925,0.013333333333333334,17
multiple,0.95,0.02564102564102564,17
vanilla,0.925,0.12941176470588237,18
multiple,0.95,0.0379746835443038,18
vanilla,0.9625,0.18085106382978725,19
multiple,0.95,0.02564102564102564,19
vanilla,0.9375,0.08536585365853659,20
multiple,0.95,0.0379746835443038,20
