method,power,fdp,seedB
vanilla,0.525,0.023255813953488372,1
multiple,0.475,0,1
vanilla,0.575,0.041666666666666664,2
multiple,0.4875,0.025,2
vanilla,0.6625,0.03636363636363636,3
multiple,0.4375,0,3
vanilla,0.6,0.058823529411764705,4
multiple,0.4,0,4
vanilla,0.4625,0.05128205128205128,5
multiple,0.45,0,5
vanilla,0.5375,0.044444444444444446,6
multiple,0.425,0,6
vanilla,0.4,0.030303030303030304,7
multiple,0.45,0,7
vanilla,0.6125,0.02,8
multiple,0.4125,0,8
vanilla,0.55,0.022222222222222223,9
multiple,0.425,0,9
vanilla,0.525,0.023255813953488372,10
multiple,0.475,0.02564102564102564,10
vanilla,0.5625,0.0425531914893617,11
multiple,0.3875,0,11
vanilla,0.675,0.05263157894736842,12
multiple,0.4375,0,12
vanilla,0.5,0.047619047619047616,13
multiple,0.4125,0,13
vanilla,0.4625,0.02631578947368421,14
multiple,0.5,0.024390243902439025,14
vanilla,0.15,0,15
multiple,0.475,0.02564102564102564,15
vanilla,0.55,0.043478260869565216,16
multiple,0.5,0,16
vanilla,0.5375,0.022727272727272728,17
multiple,0.475,0.02564102564102564,17
vanilla,0.5875,0.04081632653061224,18
multiple,0.425,0,18
vanilla,0.4875,0,19
multiple,0.425,0,19
vanilla,0.625,0.05660377358490566,20
multiple,0.45,0.02702702702702703,20
