method,power,fdp,seedB
vanilla,0.9125,0.12048192771084337,1
multiple,0.9,0.02702702702702703,1
vanilla,0.9375,0.038461538461538464,2
multiple,0.9,0.04,2
vanilla,0.8375,0.028985507246376812,3
multiple,0.9125,0.039473684210526314,3
vanilla,0.95,0.11627906976744186,4
multiple,0.9,0.04,4
vanilla,0.9375,0.12790697674418605,5
multiple,0.9125,0.02666666666666667,5
vanilla,0.9375,0.0625,6
multiple,0.9125,0.039473684210526314,6
vanilla,0.9875,0.1595744680851064,7
multiple,0.9,0.04,7
vanilla,0.975,0.07142857142857142,8
multiple,0.9,0.04,8
vanilla,0.975,0.11363636363636363,9
multiple,0.9125,0.039473684210526314,9
vanilla,0.8875,0.05333333333333334,10
multiple,0.9125,0.02666666666666667,10
vanilla,0.875,0.06666666666666667,11
multiple,0.9,0.04,11
vanilla,1,0.1111111111111111,12
multiple,0.9,0.04,12
vanilla,0.95,0.08433734939759036,13
multiple,0.9,0.02702702702702703,13
vanilla,0.9,0.02702702702702703,14
multiple,0.9,0.04,14
vanilla,0.95,0.09523809523809523,15
multiple,0.9,0.02702702702702703,15
vanilla,0.8625,0.014285714285714285,16
multiple,0.925,0.03896103896103896,16
vanilla,0.925,0.075,17
multiple,0.9125,0.039473684210526314,17
vanilla,0.9,0.1,18
multiple,0.9125,0.039473684210526314,18
vanilla,0.9125,0.05194805194805195,19
multiple,0.9125,0.039473684210526314,19
vanilla,0.975,0.14285714285714285,20
multiple,0.9,0.02702702702702703,20
