method,power,fdp,seedB
vanilla,0.8875,0.06578947368421052,1
multiple,0.8625,0.028169014084507043,1
vanilla,0.8875,0.13414634146341464,2
multiple,0.875,0.027777777777777776,2
vanilla,0.9375,0.16666666666666666,3
multiple,0.8875,0.04054054054054054,3
vanilla,0.8875,0.1125,4
multiple,0.875,0.014084507042253521,4
vanilla,0.8125,0.07142857142857142,5
multiple,0.875,0.027777777777777776,5
vanilla,0.9,0.1,6
multiple,0.8625,0.028169014084507043,6
vanilla,0.8875,0.14457831325301204,7
multiple,0.875,0.027777777777777776,7
vanilla,0.8375,0.06944444444444445,8
multiple,0.875,0.0410958904109589,8
vanilla,0.875,0.10256410256410256,9
multiple,0.875,0.027777777777777776,9
vanilla,0.9,0.14285714285714285,10
multiple,0.875,0.014084507042253521,10
vanilla,0.875,0.10256410256410256,11
multiple,0.875,0.014084507042253521,11
vanilla,0.9,0.04,12
multiple,0.85,0.02857142857142857,12
vanilla,0.9125,0.09876543209876543,13
multiple,0.85,0.014492753623188406,13
vanilla,0.8625,0.041666666666666664,14
multiple,0.85,0.014492753623188406,14
vanilla,0.8875,0.07792207792207792,15
multiple,0.85,0.02857142857142857,15
vanilla,0.8875,0.10126582278481013,16
multiple,0.8625,0.028169014084507043,16
vanilla,0.85,0.09333333333333334,17
multiple,0.8625,0.014285714285714285,17
vanilla,0.825,0.12,18
multiple,0.85,0.014492753623188406,18
vanilla,0.9,0.1724137931034483,19
multiple,0.8625,0.014285714285714285,19
vanilla,0.9125,0.1411764705882353,20
multiple,0.875,0.014084507042253521,20
