method,power,fdp,seedB
vanilla,0.95,0.09523809523809523,1
multiple,0.9,0.0136986301369863,1
vanilla,0.9125,0.0641025641025641,2
multiple,0.9125,0.02666666666666667,2
vanilla,0.9375,0.11764705882352941,3
multiple,0.925,0.02631578947368421,3
vanilla,0.95,0.08433734939759036,4
multiple,0.925,0.03896103896103896,4
vanilla,0.9375,0.07407407407407407,5
multiple,0.925,0.03896103896103896,5
vanilla,0.9125,0.0875,6
multiple,0.9,0.04,6
vanilla,0.925,0.0975609756097561,7
multiple,0.9125,0.02666666666666667,7
vanilla,0.8875,0.08974358974358974,8
multiple,0.9125,0.039473684210526314,8
vanilla,0.8625,0.028169014084507043,9
multiple,0.925,0.03896103896103896,9
vanilla,0.9125,0.0875,10
multiple,0.9125,0.02666666666666667,10
vanilla,0.9375,0.15730337078651685,11
multiple,0.9125,0.02666666666666667,11
vanilla,0.9,0.1,12
multiple,0.925,0.02631578947368421,12
vanilla,0.875,0.06666666666666667,13
multiple,0.9125,0.02666666666666667,13
vanilla,0.9375,0.07407407407407407,14
multiple,0.9,0.02702702702702703,14
vanilla,0.9125,0.0875,15
multiple,0.9125,0.039473684210526314,15
vanilla,0.875,0.07894736842105263,16
multiple,0.9125,0.02666666666666667,16
vanilla,0.9,0.07692307692307693,17
multiple,0.9125,0.039473684210526314,17
vanilla,0.8625,0.0547945205479452,18
multiple,0.9,0.0136986301369863,18
vanilla,0.95,0.09523809523809523,19
multiple,0.9375,0.05063291139240506,19
vanilla,0.9,0.08860759493670886,20
multiple,0.9125,0.039473684210526314,20
