method,power,fdp,seedB
vanilla,0.8625,0.14814814814814814,1
multiple,0.825,0.029411764705882353,1
vanilla,0.8375,0.12987012987012986,2
multiple,0.8125,0.015151515151515152,2
vanilla,0.8375,0.06944444444444445,3
multiple,0.825,0.043478260869565216,3
vanilla,0.825,0.10810810810810811,4
multiple,0.825,0.043478260869565216,4
vanilla,0.75,0.047619047619047616,5
multiple,0.825,0.014925373134328358,5
vanilla,0.825,0.08333333333333333,6
multiple,0.8125,0.029850746268656716,6
vanilla,0.8375,0.11842105263157894,7
multiple,0.825,0.029411764705882353,7
vanilla,0.8625,0.1038961038961039,8
multiple,0.825,0.043478260869565216,8
vanilla,0.825,0.14285714285714285,9
multiple,0.825,0.043478260869565216,9
vanilla,0.8375,0.06944444444444445,10
multiple,0.825,0.029411764705882353,10
vanilla,0.775,0.11428571428571428,11
multiple,0.825,0.029411764705882353,11
vanilla,0.8125,0.12162162162162163,12
multiple,0.825,0.029411764705882353,12
vanilla,0.7375,0.04838709677419355,13
multiple,0.825,0.029411764705882353,13
vanilla,0.8625,0.06756756756756757,14
multiple,0.825,0.043478260869565216,14
vanilla,0.8875,0.15476190476190477,15
multiple,0.825,0.029411764705882353,15
vanilla,0.85,0.16049382716049382,16
multiple,0.825,0.029411764705882353,16
vanilla,0.8375,0.0945945945945946,17
multiple,0.8125,0.029850746268656716,17
vanilla,0.875,0.13580246913580246,18
multiple,0.825,0.029411764705882353,18
vanilla,0.875,0.05405405405405406,19
multiple,0.825,0.029411764705882353,19
vanilla,0.7875,0.045454545454545456,20
multiple,0.825,0.029411764705882353,20
