method,power,fdp,seedB
vanilla,0.975,0,1
multiple,1,0.024390243902439025,1
vanilla,1,0.09090909090909091,2
multiple,1,0.012345679012345678,2
vanilla,0.9875,0.04819277108433735,3
multiple,1,0.012345679012345678,3
vanilla,0.975,0.07142857142857142,4
multiple,1,0.012345679012345678,4
vanilla,1,0.03614457831325301,5
multiple,1,0.024390243902439025,5
vanilla,1,0.03614457831325301,6
multiple,1,0.012345679012345678,6
vanilla,1,0.058823529411764705,7
multiple,1,0.012345679012345678,7
vanilla,1,0.13978494623655913,8
multiple,1,0.012345679012345678,8
vanilla,1,0.047619047619047616,9
multiple,1,0.012345679012345678,9
vanilla,1,0.047619047619047616,10
multiple,1,0.012345679012345678,10
vanilla,0.9875,0.05952380952380952,11
multiple,1,0.024390243902439025,11
vanilla,1,0.058823529411764705,12
multiple,1,0.012345679012345678,12
vanilla,0.9875,0.0125,13
multiple,1,0.012345679012345678,13
vanilla,1,0.09090909090909091,14
multiple,1,0.012345679012345678,14
vanilla,1,0.058823529411764705,15
multiple,1,0.012345679012345678,15
vanilla,0.9875,0.08139534883720931,16
multiple,1,0.012345679012345678,16
vanilla,1,0,17
multiple,1,0.024390243902439025,17
vanilla,1,0.047619047619047616,18
multiple,1,0.024390243902439025,18
vanilla,1,0.047619047619047616,19
multiple,1,0.012345679012345678,19
vanilla,0.9875,0.05952380952380952,20
multiple,1,0.012345679012345678,20
