method,power,fdp,seedB
vanilla,0.925,0.06329113924050633,1
multiple,0.875,0,1
vanilla,0.925,0.03896103896103896,2
multiple,0.8625,0,2
vanilla,0.875,0,3
multiple,0.8625,0,3
vanilla,0.9,0.0136986301369863,4
multiple,0.8625,0,4
vanilla,0.925,0.08641975308641975,5
multiple,0.8625,0,5
vanilla,0.9,0,6
multiple,0.875,0,6
vanilla,0.875,0.027777777777777776,7
multiple,0.8625,0,7
vanilla,0.9,0.04,8
multiple,0.8625,0,8
vanilla,0.9,0.0136986301369863,9
multiple,0.8625,0,9
vanilla,0.9125,0.02666666666666667,10
multiple,0.8625,0,10
vanilla,0.8875,0.013888888888888888,11
multiple,0.8625,0,11
vanilla,0.8125,0.029850746268656716,12
multiple,0.8625,0,12
vanilla,0.8375,0.014705882352941176,13
multiple,0.8625,0,13
vanilla,0.9,0.0136986301369863,14
multiple,0.875,0,14
vanilla,0.9,0.02702702702702703,15
multiple,0.8625,0,15
vanilla,0.8625,0.014285714285714285,16
multiple,0.8625,0,16
vanilla,0.8625,0.0547945205479452,17
multiple,0.8875,0,17
vanilla,0.8875,0.0273972602739726,18
multiple,0.8625,0,18
vanilla,0.925,0.013333333333333334,19
multiple,0.8625,0,19
vanilla,0.9125,0.039473684210526314,20
multiple,0.8625,0,20
