method,power,fdp,seedB
vanilla,0.9,0.13253012048192772,1
multiple,0.8125,0.057971014492753624,1
vanilla,0.8625,0.09210526315789473,2
multiple,0.8125,0.07142857142857142,2
vanilla,0.8625,0.08,3
multiple,0.8125,0.07142857142857142,3
vanilla,0.95,0.17391304347826086,4
multiple,0.825,0.05714285714285714,4
vanilla,0.8375,0.0821917808219178,5
multiple,0.8375,0.06944444444444445,5
vanilla,0.825,0.10810810810810811,6
multiple,0.8375,0.0821917808219178,6
vanilla,0.875,0.1566265060240964,7
multiple,0.8375,0.0821917808219178,7
vanilla,0.8625,0.1038961038961039,8
multiple,0.8625,0.09210526315789473,8
vanilla,0.8375,0.14102564102564102,9
multiple,0.85,0.10526315789473684,9
vanilla,0.775,0.10144927536231885,10
multiple,0.8375,0.06944444444444445,10
vanilla,0.8375,0.1625,11
multiple,0.8375,0.06944444444444445,11
vanilla,0.925,0.18681318681318682,12
multiple,0.8375,0.06944444444444445,12
vanilla,0.8375,0.10666666666666667,13
multiple,0.85,0.10526315789473684,13
vanilla,0.8375,0.10666666666666667,14
multiple,0.825,0.0958904109589041,14
vanilla,0.725,0.01694915254237288,15
multiple,0.8625,0.1038961038961039,15
vanilla,0.9,0.18181818181818182,16
multiple,0.8375,0.0821917808219178,16
vanilla,0.8375,0.11842105263157894,17
multiple,0.825,0.043478260869565216,17
vanilla,0.7875,0.05970149253731343,18
multiple,0.825,0.05714285714285714,18
vanilla,0.8875,0.08974358974358974,19
multiple,0.8625,0.09210526315789473,19
vanilla,0.825,0.10810810810810811,20
multiple,0.825,0.07042253521126761,20
