method,power,fdp,seedB
vanilla,0.9625,0.04938271604938271,1
multiple,0.975,0.025,1
vanilla,0.975,0.07142857142857142,2
multiple,0.975,0.037037037037037035,2
vanilla,0.975,0.037037037037037035,3
multiple,0.975,0.025,3
vanilla,0.975,0.07142857142857142,4
multiple,0.975,0.025,4
vanilla,1,0.12087912087912088,5
multiple,0.975,0.025,5
vanilla,1,0.09090909090909091,6
multiple,0.975,0.025,6
vanilla,0.9875,0.08139534883720931,7
multiple,0.975,0.037037037037037035,7
vanilla,0.975,0.04878048780487805,8
multiple,0.975,0.025,8
vanilla,1,0.08045977011494253,9
multiple,0.975,0.025,9
vanilla,0.9875,0.13186813186813187,10
multiple,0.975,0.025,10
vanilla,1,0.06976744186046512,11
multiple,0.975,0.025,11
vanilla,1,0.08045977011494253,12
multiple,0.975,0.025,12
vanilla,0.975,0.060240963855421686,13
multiple,0.975,0.037037037037037035,13
vanilla,0.9625,0.07228915662650602,14
multiple,0.975,0.037037037037037035,14
vanilla,0.9875,0.05952380952380952,15
multiple,0.975,0.037037037037037035,15
vanilla,1,0.09090909090909091,16
multiple,0.975,0.037037037037037035,16
vanilla,0.9875,0.07058823529411765,17
multiple,0.975,0.025,17
vanilla,0.9875,0.14130434782608695,18
multiple,0.975,0.025,18
vanilla,0.9875,0.08139534883720931,19
multiple,0.975,0.037037037037037035,19
vanilla,0.9625,0.04938271604938271,20
multiple,0.975,0.025,20
