method,power,fdp,seedB
vanilla,0.925,0.10843373493975904,1
multiple,0.925,0.06329113924050633,1
vanilla,0.9625,0.17204301075268819,2
multiple,0.9,0.05263157894736842,2
vanilla,0.95,0.16483516483516483,3
multiple,0.9125,0.05194805194805195,3
vanilla,0.925,0.17777777777777778,4
multiple,0.9375,0.05063291139240506,4
vanilla,0.875,0.0410958904109589,5
multiple,0.9,0.05263157894736842,5
vanilla,0.925,0.0975609756097561,6
multiple,0.925,0.06329113924050633,6
vanilla,0.9125,0.1511627906976744,7
multiple,0.9125,0.05194805194805195,7
vanilla,0.95,0.11627906976744186,8
multiple,0.9125,0.05194805194805195,8
vanilla,0.9375,0.12790697674418605,9
multiple,0.9125,0.0641025641025641,9
vanilla,0.95,0.12643678160919541,10
multiple,0.9375,0.05063291139240506,10
vanilla,0.9625,0.18085106382978725,11
multiple,0.9,0.05263157894736842,11
vanilla,0.8875,0.07792207792207792,12
multiple,0.9,0.05263157894736842,12
vanilla,0.925,0.13953488372093023,13
multiple,0.9375,0.0625,13
vanilla,0.9375,0.16666666666666666,14
multiple,0.9,0.05263157894736842,14
vanilla,0.95,0.14606741573033707,15
multiple,0.9375,0.0625,15
vanilla,0.9125,0.1411764705882353,16
multiple,0.925,0.05128205128205128,16
vanilla,0.925,0.12941176470588237,17
multiple,0.9,0.05263157894736842,17
vanilla,0.9125,0.1511627906976744,18
multiple,0.9125,0.0641025641025641,18
vanilla,0.9375,0.14772727272727273,19
multiple,0.9125,0.05194805194805195,19
vanilla,0.9375,0.18478260869565216,20
multiple,0.8875,0.05333333333333334,20
