method,power,fdp,seedB
vanilla,0.925,0.03896103896103896,1
multiple,0.95,0.02564102564102564,1
vanilla,0.9375,0.025974025974025976,2
multiple,0.9375,0.025974025974025976,2
vanilla,0.925,0.02631578947368421,3
multiple,0.925,0.013333333333333334,3
vanilla,0.875,0.06666666666666667,4
multiple,0.95,0.02564102564102564,4
vanilla,0.9375,0.10714285714285714,5
multiple,0.925,0.02631578947368421,5
vanilla,0.9125,0.02666666666666667,6
multiple,0.9375,0.025974025974025976,6
vanilla,0.95,0.07317073170731707,7
multiple,0.95,0.012987012987012988,7
vanilla,0.9,0.04,8
multiple,0.95,0.02564102564102564,8
vanilla,0.8875,0.04054054054054054,9
multiple,0.95,0.02564102564102564,9
vanilla,0.9125,0.05194805194805195,10
multiple,0.9375,0.025974025974025976,10
vanilla,0.925,0,11
multiple,0.95,0.02564102564102564,11
vanilla,0.95,0.05,12
multiple,0.9375,0.025974025974025976,12
vanilla,0.925,0.03896103896103896,13
multiple,0.95,0.02564102564102564,13
vanilla,0.9375,0.038461538461538464,14
multiple,0.95,0.02564102564102564,14
vanilla,0.9,0.04,15
multiple,0.95,0.02564102564102564,15
vanilla,0.95,0.05,16
multiple,0.9375,0.025974025974025976,16
vanilla,0.95,0.05,17
multiple,0.9375,0.025974025974025976,17
vanilla,0.9375,0.038461538461538464,18
multiple,0.95,0.02564102564102564,18
vanilla,0.9375,0.025974025974025976,19
multiple,0.925,0.02631578947368421,19
vanilla,0.95,0.05,20
multiple,0.95,0.02564102564102564,20
