method,power,fdp,seedB
vanilla,0.8875,0.04054054054054054,1
multiple,0.9,0.0136986301369863,1
vanilla,0.925,0.08641975308641975,2
multiple,0.9,0.0136986301369863,2
vanilla,0.9125,0.09876543209876543,3
multiple,0.9,0.0136986301369863,3
vanilla,0.925,0.08641975308641975,4
multiple,0.9,0.0136986301369863,4
vanilla,0.925,0.03896103896103896,5
multiple,0.9,0.0136986301369863,5
vanilla,0.925,0.075,6
multiple,0.9,0.0136986301369863,6
vanilla,0.8875,0.05333333333333334,7
multiple,0.9,0.0136986301369863,7
vanilla,0.925,0.0975609756097561,8
multiple,0.9,0.0136986301369863,8
vanilla,0.9,0.1,9
multiple,0.9,0.0136986301369863,9
vanilla,0.9,0.0136986301369863,10
multiple,0.9,0.0136986301369863,10
vanilla,0.8875,0.07792207792207792,11
multiple,0.9,0.0136986301369863,11
vanilla,0.9125,0.02666666666666667,12
multiple,0.9,0.0136986301369863,12
vanilla,0.8875,0.0273972602739726,13
multiple,0.9,0.0136986301369863,13
vanilla,0.8875,0.04054054054054054,14
multiple,0.9,0.0136986301369863,14
vanilla,0.9,0.1,15
multiple,0.9,0.0136986301369863,15
vanilla,0.925,0.03896103896103896,16
multiple,0.9,0.0136986301369863,16
vanilla,0.8875,0.1125,17
multiple,0.9,0.0136986301369863,17
vanilla,0.9125,0.10975609756097561,18
multiple,0.9,0.0136986301369863,18
vanilla,0.8875,0.013888888888888888,19
multiple,0.9,0.0136986301369863,19
vanilla,0.9,0.0136986301369863,20
multiple,0.9,0.0136986301369863,20
