method,power,fdp,seedB
vanilla,0.975,0.07142857142857142,1
multiple,0.9375,0.013157894736842105,1
vanilla,0.9625,0.08333333333333333,2
multiple,0.9625,0.01282051282051282,2
vanilla,0.975,0.10344827586206896,3
multiple,0.9375,0.013157894736842105,3
vanilla,0.9625,0.14444444444444443,4
multiple,0.95,0.012987012987012988,4
vanilla,0.9875,0.12222222222222222,5
multiple,0.925,0.013333333333333334,5
vanilla,0.975,0.10344827586206896,6
multiple,0.9375,0.013157894736842105,6
vanilla,0.9625,0.07228915662650602,7
multiple,0.9375,0.013157894736842105,7
vanilla,0.9625,0.07228915662650602,8
multiple,0.925,0.013333333333333334,8
vanilla,0.9375,0.07407407407407407,9
multiple,0.9625,0.01282051282051282,9
vanilla,0.9,0.04,10
multiple,0.925,0.013333333333333334,10
vanilla,0.975,0.14285714285714285,11
multiple,0.95,0.012987012987012988,11
vanilla,0.9125,0.02666666666666667,12
multiple,0.925,0.013333333333333334,12
vanilla,0.975,0.10344827586206896,13
multiple,0.9375,0.013157894736842105,13
vanilla,0.9,0.04,14
multiple,0.9625,0.01282051282051282,14
vanilla,0.9375,0.0625,15
multiple,0.95,0.012987012987012988,15
vanilla,0.975,0.08235294117647059,16
multiple,0.95,0.012987012987012988,16
vanilla,0.9875,0.07058823529411765,17
multiple,0.95,0.012987012987012988,17
vanilla,0.95,0.07317073170731707,18
multiple,0.925,0.013333333333333334,18
vanilla,0.9375,0.05063291139240506,19
multiple,0.9375,0.013157894736842105,19
vanilla,0.9625,0.06097560975609756,20
multiple,0.9375,0.013157894736842105,20
