method,power,fdp,seedB
vanilla,0.425,0.2765957446808511,1
multiple,0,0,1
vanilla,0.1375,0.08333333333333333,2
multiple,0,0,2
vanilla,0,0,3
multiple,0,0,3
vanilla,0.2375,0.09523809523809523,4
multiple,0,0,4
vanilla,0.15,0.14285714285714285,5
multiple,0,0,5
vanilla,0.1625,0.07142857142857142,6
multiple,0,0,6
vanilla,0.3125,0.32432432432432434,7
multiple,0,0,7
vanilla,0.225,0.14285714285714285,8
multiple,0,0,8
vanilla,0.1375,0,9
multiple,0,0,9
vanilla,0.2375,0.13636363636363635,10
multiple,0,0,10
vanilla,0.175,0.125,11
multiple,0,0,11
vanilla,0.2375,0.09523809523809523,12
multiple,0,0,12
vanilla,0.125,0.09090909090909091,13
multiple,0,0,13
vanilla,0.25,0.13043478260869565,14
multiple,0,0,14
vanilla,0.1375,0,15
multiple,0,0,15
vanilla,0.1375,0.08333333333333333,16
multiple,0,0,16
vanilla,0,0,17
multiple,0,0,17
vanilla,0.3125,0.2647058823529412,18
multiple,0,0,18
vanilla,0.225,0.14285714285714285,19
multiple,0,0,19
vanilla,0.1625,0.07142857142857142,20
multiple,0,0,20
