method,power,fdp,seedB
vanilla,0.5375,0.0851063829787234,1
multiple,0.4125,0.08333333333333333,1
vanilla,0.5375,0.14,2
multiple,0.4375,0.10256410256410256,2
vanilla,0.6125,0.18333333333333332,3
multiple,0.4125,0.10810810810810811,3
vanilla,0.5875,0.11320754716981132,4
multiple,0.4375,0.07894736842105263,4
vanilla,0.55,0.16981132075471697,5
multiple,0.45,0.12195121951219512,5
vanilla,0.3625,0.19444444444444445,6
multiple,0.425,0.10526315789473684,6
vanilla,0.55,0.12,7
multiple,0.4,0.08571428571428572,7
vanilla,0.4125,0.05714285714285714,8
multiple,0.45,0.12195121951219512,8
vanilla,0.6125,0.18333333333333332,9
multiple,0.4125,0.08333333333333333,9
vanilla,0.3625,0.06451612903225806,10
multiple,0.375,0.09090909090909091,10
vanilla,0.4875,0.15217391304347827,11
multiple,0.3625,0.09375,11
vanilla,0.6,0.14285714285714285,12
multiple,0.4375,0.125,12
vanilla,0.6875,0.2465753424657534,13
multiple,0.4,0.08571428571428572,13
vanilla,0.5625,0.1346153846153846,14
multiple,0.3875,0.08823529411764706,14
vanilla,0.4125,0.10810810810810811,15
multiple,0.3875,0.08823529411764706,15
vanilla,0.4625,0.1590909090909091,16
multiple,0.425,0.10526315789473684,16
vanilla,0.5125,0.1276595744680851,17
multiple,0.45,0.12195121951219512,17
vanilla,0.5625,0.1509433962264151,18
multiple,0.4375,0.07894736842105263,18
vanilla,0.5,0.06976744186046512,19
multiple,0.4,0.08571428571428572,19
vanilla,0.65,0.1875,20
multiple,0.4,0.08571428571428572,20
