method,power,fdp,seedB
vanilla,0.9875,0.024691358024691357,1
multiple,1,0,1
vanilla,0.9875,0,2
multiple,1,0,2
vanilla,0.9625,0,3
multiple,1,0,3
vanilla,1,0.012345679012345678,4
multiple,1,0,4
vanilla,1,0.047619047619047616,5
multiple,1,0,5
vanilla,1,0.06976744186046512,6
multiple,1,0,6
vanilla,1,0.058823529411764705,7
multiple,1,0,7
vanilla,0.9875,0.05952380952380952,8
multiple,1,0,8
vanilla,1,0.047619047619047616,9
multiple,1,0,9
vanilla,0.9875,0.036585365853658534,10
multiple,1,0,10
vanilla,0.9875,0.024691358024691357,11
multiple,1,0,11
vanilla,0.975,0,12
multiple,1,0,12
vanilla,1,0.047619047619047616,13
multiple,1,0,13
vanilla,1,0.03614457831325301,14
multiple,1,0,14
vanilla,1,0.024390243902439025,15
multiple,1,0,15
vanilla,1,0.012345679012345678,16
multiple,1,0,16
vanilla,0.9875,0.0125,17
multiple,1,0,17
vanilla,1,0.058823529411764705,18
multiple,1,0,18
vanilla,1,0.058823529411764705,19
multiple,1,0,19
vanilla,1,0.012345679012345678,20
multiple,1,0,20
