method,power,fdp,seedB
vanilla,0.85,0.10526315789473684,1
multiple,0.7625,0.06153846153846154,1
vanilla,0.8,0.1111111111111111,2
multiple,0.75,0.047619047619047616,2
vanilla,0.75,0.047619047619047616,3
multiple,0.725,0.03333333333333333,3
vanilla,0.7875,0.07352941176470588,4
multiple,0.75,0.03225806451612903,4
vanilla,0.9125,0.18888888888888888,5
multiple,0.8,0.058823529411764705,5
vanilla,0.875,0.23076923076923078,6
multiple,0.775,0.06060606060606061,6
vanilla,0.85,0.16049382716049382,7
multiple,0.7625,0.046875,7
vanilla,0.9,0.16279069767441862,8
multiple,0.775,0.046153846153846156,8
vanilla,0.825,0.0958904109589041,9
multiple,0.775,0.046153846153846156,9
vanilla,0.85,0.10526315789473684,10
multiple,0.7625,0.046875,10
vanilla,0.85,0.16049382716049382,11
multiple,0.7375,0.03278688524590164,11
vanilla,0.8125,0.1095890410958904,12
multiple,0.75,0.047619047619047616,12
vanilla,0.875,0.16666666666666666,13
multiple,0.75,0.01639344262295082,13
vanilla,0.825,0.0958904109589041,14
multiple,0.7625,0.046875,14
vanilla,0.75,0.0625,15
multiple,0.775,0.046153846153846156,15
vanilla,0.875,0.18604651162790697,16
multiple,0.7875,0.05970149253731343,16
vanilla,0.8625,0.14814814814814814,17
multiple,0.7625,0.046875,17
vanilla,0.7875,0.045454545454545456,18
multiple,0.7625,0.046875,18
vanilla,0.825,0.07042253521126761,19
multiple,0.7875,0.045454545454545456,19
vanilla,0.8875,0.16470588235294117,20
multiple,0.7625,0.046875,20
