method,power,fdp,seedB
vanilla,0.975,0.037037037037037035,1
multiple,0.975,0.025,1
vanilla,0.9375,0.07407407407407407,2
multiple,0.975,0.025,2
vanilla,0.9625,0.06097560975609756,3
multiple,0.975,0.037037037037037035,3
vanilla,0.9625,0.09411764705882353,4
multiple,0.9875,0.036585365853658534,4
vanilla,0.9875,0.024691358024691357,5
multiple,0.975,0.037037037037037035,5
vanilla,0.9125,0.0759493670886076,6
multiple,0.975,0.025,6
vanilla,0.975,0.11363636363636363,7
multiple,0.975,0.025,7
vanilla,0.975,0.060240963855421686,8
multiple,0.975,0.037037037037037035,8
vanilla,1,0.13978494623655913,9
multiple,0.975,0.025,9
vanilla,0.9625,0.06097560975609756,10
multiple,0.975,0.025,10
vanilla,0.9875,0.10227272727272728,11
multiple,0.975,0.037037037037037035,11
vanilla,0.975,0.1958762886597938,12
multiple,0.975,0.025,12
vanilla,0.9625,0.0375,13
multiple,0.975,0.025,13
vanilla,0.95,0.06172839506172839,14
multiple,0.975,0.037037037037037035,14
vanilla,0.9625,0.08333333333333333,15
multiple,0.975,0.04878048780487805,15
vanilla,0.975,0.060240963855421686,16
multiple,0.975,0.037037037037037035,16
vanilla,0.95,0.07317073170731707,17
multiple,0.975,0.025,17
vanilla,0.975,0.12359550561797752,18
multiple,0.975,0.025,18
vanilla,0.975,0.07142857142857142,19
multiple,0.975,0.037037037037037035,19
vanilla,0.95,0.0379746835443038,20
multiple,0.975,0.037037037037037035,20
