method,power,fdp,seedB
vanilla,0.625,0.10714285714285714,1
multiple,0.3375,0.03571428571428571,1
vanilla,0.6875,0.09836065573770492,2
multiple,0.4375,0.027777777777777776,2
vanilla,0.5125,0.06818181818181818,3
multiple,0.425,0.02857142857142857,3
vanilla,0.625,0.13793103448275862,4
multiple,0.3625,0,4
vanilla,0.625,0.16666666666666666,5
multiple,0.4375,0.027777777777777776,5
vanilla,0.6,0.07692307692307693,6
multiple,0.3625,0.03333333333333333,6
vanilla,0.425,0.02857142857142857,7
multiple,0.25,0,7
vanilla,0.525,0.06666666666666667,8
multiple,0.35,0,8
vanilla,0.5875,0.06,9
multiple,0.4375,0.027777777777777776,9
vanilla,0.375,0.0625,10
multiple,0.3875,0.03125,10
vanilla,0.6625,0.11666666666666667,11
multiple,0.4,0,11
vanilla,0.4875,0.025,12
multiple,0.45,0.02702702702702703,12
vanilla,0.625,0.10714285714285714,13
multiple,0.375,0.03225806451612903,13
vanilla,0.4875,0.025,14
multiple,0.375,0.03225806451612903,14
vanilla,0.3125,0,15
multiple,0.4875,0.025,15
vanilla,0.625,0.10714285714285714,16
multiple,0.425,0.02857142857142857,16
vanilla,0.275,0.043478260869565216,17
multiple,0.475,0.02564102564102564,17
vanilla,0.5625,0.0425531914893617,18
multiple,0.4625,0.02631578947368421,18
vanilla,0.525,0.045454545454545456,19
multiple,0.4375,0.027777777777777776,19
vanilla,0.6,0.09433962264150944,20
multiple,0.4,0.030303030303030304,20
