method,power,fdp,seedB
vanilla,0.9375,0.08536585365853659,1
multiple,0.95,0.0379746835443038,1
vanilla,0.95,0.08433734939759036,2
multiple,0.95,0.05,2
vanilla,0.975,0.12359550561797752,3
multiple,0.95,0.0379746835443038,3
vanilla,0.975,0.11363636363636363,4
multiple,0.95,0.0379746835443038,4
vanilla,0.975,0.13333333333333333,5
multiple,0.95,0.0379746835443038,5
vanilla,0.95,0.16483516483516483,6
multiple,0.95,0.0379746835443038,6
vanilla,0.925,0.10843373493975904,7
multiple,0.95,0.0379746835443038,7
vanilla,0.9875,0.1595744680851064,8
multiple,0.95,0.0379746835443038,8
vanilla,0.95,0.08433734939759036,9
multiple,0.95,0.05,9
vanilla,0.9625,0.11494252873563218,10
multiple,0.9625,0.0375,10
vanilla,0.9625,0.14444444444444443,11
multiple,0.95,0.05,11
vanilla,0.9375,0.12790697674418605,12
multiple,0.9625,0.0375,12
vanilla,0.975,0.16129032258064516,13
multiple,0.95,0.0379746835443038,13
vanilla,0.95,0.07317073170731707,14
multiple,0.95,0.0379746835443038,14
vanilla,0.9625,0.07228915662650602,15
multiple,0.95,0.0379746835443038,15
vanilla,0.95,0.08433734939759036,16
multiple,0.95,0.05,16
vanilla,0.9625,0.08333333333333333,17
multiple,0.95,0.0379746835443038,17
vanilla,0.925,0.0975609756097561,18
multiple,0.95,0.0379746835443038,18
vanilla,0.9625,0.11494252873563218,19
multiple,0.95,0.0379746835443038,19
vanilla,0.9625,0.15384615384615385,20
multiple,0.9625,0.02531645569620253,20
