method,power,fdp,seedB
vanilla,0.9375,0.08536585365853659,1
multiple,0.9375,0.025974025974025976,1
vanilla,0.9625,0.125,2
multiple,0.9375,0.025974025974025976,2
vanilla,0.9625,0.125,3
multiple,0.9375,0.05063291139240506,3
vanilla,0.9625,0.10465116279069768,4
multiple,0.9375,0.013157894736842105,4
vanilla,0.9375,0.0625,5
multiple,0.9375,0.025974025974025976,5
vanilla,0.9625,0.10465116279069768,6
multiple,0.925,0.02631578947368421,6
vanilla,0.9625,0.14444444444444443,7
multiple,0.9375,0.025974025974025976,7
vanilla,0.9375,0.0625,8
multiple,0.9375,0.038461538461538464,8
vanilla,0.95,0.09523809523809523,9
multiple,0.95,0.02564102564102564,9
vanilla,0.975,0.10344827586206896,10
multiple,0.9375,0.038461538461538464,10
vanilla,0.95,0.09523809523809523,11
multiple,0.9375,0.025974025974025976,11
vanilla,0.925,0.03896103896103896,12
multiple,0.9375,0.025974025974025976,12
vanilla,0.975,0.13333333333333333,13
multiple,0.925,0.02631578947368421,13
vanilla,0.95,0.0379746835443038,14
multiple,0.925,0.013333333333333334,14
vanilla,0.9625,0.07228915662650602,15
multiple,0.9375,0.025974025974025976,15
vanilla,0.95,0.10588235294117647,16
multiple,0.9375,0.025974025974025976,16
vanilla,0.95,0.08433734939759036,17
multiple,0.9375,0.038461538461538464,17
vanilla,0.9375,0.10714285714285714,18
multiple,0.925,0.013333333333333334,18
vanilla,0.9625,0.18085106382978725,19
multiple,0.9375,0.025974025974025976,19
vanilla,0.9625,0.14444444444444443,20
multiple,0.9375,0.013157894736842105,20
