method,power,fdp,seedB
vanilla,0.975,0.14285714285714285,1
multiple,0.925,0.02631578947368421,1
vanilla,0.975,0.07142857142857142,2
multiple,0.925,0.02631578947368421,2
vanilla,0.9625,0.08333333333333333,3
multiple,0.9375,0.025974025974025976,3
vanilla,0.9375,0.08536585365853659,4
multiple,0.925,0.02631578947368421,4
vanilla,0.925,0.06329113924050633,5
multiple,0.9375,0.025974025974025976,5
vanilla,0.9125,0.0875,6
multiple,0.9375,0.025974025974025976,6
vanilla,0.95,0.08433734939759036,7
multiple,0.925,0.02631578947368421,7
vanilla,0.95,0.07317073170731707,8
multiple,0.925,0.02631578947368421,8
vanilla,0.9625,0.08333333333333333,9
multiple,0.925,0.02631578947368421,9
vanilla,0.8875,0.06578947368421052,10
multiple,0.925,0.02631578947368421,10
vanilla,0.9625,0.0375,11
multiple,0.925,0.02631578947368421,11
vanilla,0.9375,0.07407407407407407,12
multiple,0.925,0.02631578947368421,12
vanilla,0.95,0.05,13
multiple,0.925,0.02631578947368421,13
vanilla,0.9625,0.06097560975609756,14
multiple,0.9375,0.025974025974025976,14
vanilla,0.975,0.08235294117647059,15
multiple,0.925,0.02631578947368421,15
vanilla,0.9625,0.10465116279069768,16
multiple,0.9375,0.025974025974025976,16
vanilla,0.95,0.07317073170731707,17
multiple,0.925,0.02631578947368421,17
vanilla,0.8875,0.05333333333333334,18
multiple,0.925,0.02631578947368421,18
vanilla,0.925,0.075,19
multiple,0.9375,0.025974025974025976,19
vanilla,0.95,0.07317073170731707,20
multiple,0.9375,0.025974025974025976,20
