method,power,fdp,seedB
vanilla,0.1625,0.13333333333333333,1
multiple,0,0,1
vanilla,0,0,2
multiple,0,0,2
vanilla,0.1375,0.15384615384615385,3
multiple,0,0,3
vanilla,0.2,0.058823529411764705,4
multiple,0,0,4
vanilla,0.275,0.26666666666666666,5
multiple,0,0,5
vanilla,0.175,0.06666666666666667,6
multiple,0,0,6
vanilla,0.125,0,7
multiple,0,0,7
vanilla,0.1375,0,8
multiple,0,0,8
vanilla,0.1625,0.07142857142857142,9
multiple,0,0,9
vanilla,0.15,0.14285714285714285,10
multiple,0,0,10
vanilla,0,0,11
multiple,0,0,11
vanilla,0.175,0.06666666666666667,12
multiple,0,0,12
vanilla,0,0,13
multiple,0,0,13
vanilla,0.1625,0.07142857142857142,14
multiple,0,0,14
vanilla,0,0,15
multiple,0,0,15
vanilla,0,0,16
multiple,0,0,16
vanilla,0,0,17
multiple,0,0,17
vanilla,0.2125,0.15,18
multiple,0,0,18
vanilla,0.275,0.21428571428571427,19
multiple,0,0,19
vanilla,0.1875,0.0625,20
multiple,0,0,20
