method,power,fdp,seedB
vanilla,0.5375,0.14,1
multiple,0.35,0.034482758620689655,1
vanilla,0.5375,0.0851063829787234,2
multiple,0.2875,0.041666666666666664,2
vanilla,0.2375,0,3
multiple,0.4375,0.027777777777777776,3
vanilla,0.475,0.02564102564102564,4
multiple,0.325,0.037037037037037035,4
vanilla,0.65,0.13333333333333333,5
multiple,0.4,0.030303030303030304,5
vanilla,0.5625,0.1,6
multiple,0.3625,0.03333333333333333,6
vanilla,0.475,0.07317073170731707,7
multiple,0.3625,0.03333333333333333,7
vanilla,0.6,0.058823529411764705,8
multiple,0.35,0.034482758620689655,8
vanilla,0.5875,0.14545454545454545,9
multiple,0.3125,0.038461538461538464,9
vanilla,0.5875,0.16071428571428573,10
multiple,0.35,0.034482758620689655,10
vanilla,0.3875,0.03125,11
multiple,0.4125,0.029411764705882353,11
vanilla,0.6375,0.13559322033898305,12
multiple,0.325,0.037037037037037035,12
vanilla,0.5875,0.12962962962962962,13
multiple,0.425,0.02857142857142857,13
vanilla,0.5375,0.0851063829787234,14
multiple,0.3875,0.03125,14
vanilla,0.5875,0.09615384615384616,15
multiple,0.3125,0.038461538461538464,15
vanilla,0.525,0.045454545454545456,16
multiple,0.3375,0.03571428571428571,16
vanilla,0.625,0.05660377358490566,17
multiple,0.35,0.034482758620689655,17
vanilla,0.5875,0.0784313725490196,18
multiple,0.375,0.03225806451612903,18
vanilla,0.4625,0.13953488372093023,19
multiple,0.3125,0.038461538461538464,19
vanilla,0.5375,0.14,20
multiple,0.3375,0,20
