method,power,fdp,seedB
vanilla,0.975,0.1702127659574468,1
multiple,0.95,0.0379746835443038,1
vanilla,0.95,0.12643678160919541,2
multiple,0.9625,0.0375,2
vanilla,0.9625,0.07228915662650602,3
multiple,0.9625,0.04938271604938271,3
vanilla,0.9625,0.08333333333333333,4
multiple,0.9625,0.0375,4
vanilla,0.9875,0.13186813186813187,5
multiple,0.9625,0.0375,5
vanilla,0.95,0.05,6
multiple,0.95,0.05,6
vanilla,0.975,0.17894736842105263,7
multiple,0.9625,0.0375,7
vanilla,0.975,0.13333333333333333,8
multiple,0.9625,0.0375,8
vanilla,0.95,0.07317073170731707,9
multiple,0.95,0.05,9
vanilla,0.95,0.09523809523809523,10
multiple,0.9625,0.06097560975609756,10
vanilla,0.95,0.05,11
multiple,0.95,0.0379746835443038,11
vanilla,0.9875,0.13186813186813187,12
multiple,0.9625,0.0375,12
vanilla,0.9375,0.07407407407407407,13
multiple,0.95,0.0379746835443038,13
vanilla,0.9625,0.07228915662650602,14
multiple,0.9625,0.0375,14
vanilla,0.9625,0.10465116279069768,15
multiple,0.9625,0.04938271604938271,15
vanilla,0.9625,0.10465116279069768,16
multiple,0.9625,0.0375,16
vanilla,0.9375,0.10714285714285714,17
multiple,0.9625,0.06097560975609756,17
vanilla,0.9625,0.10465116279069768,18
multiple,0.9625,0.0375,18
vanilla,0.975,0.1702127659574468,19
multiple,0.95,0.0379746835443038,19
vanilla,0.9625,0.06097560975609756,20
multiple,0.9625,0.04938271604938271,20
