method,power,fdp,seedB
vanilla,0.5625,0.23728813559322035,1
multiple,0.4125,0.10810810810810811,1
vanilla,0.45,0.12195121951219512,2
multiple,0.375,0.09090909090909091,2
vanilla,0.5125,0.22641509433962265,3
multiple,0.3875,0.08823529411764706,3
vanilla,0.55,0.16981132075471697,4
multiple,0.425,0.1282051282051282,4
vanilla,0.5375,0.21818181818181817,5
multiple,0.3875,0.11428571428571428,5
vanilla,0.475,0.20833333333333334,6
multiple,0.4,0.13513513513513514,6
vanilla,0.475,0.17391304347826086,7
multiple,0.4375,0.125,7
vanilla,0.375,0.14285714285714285,8
multiple,0.425,0.10526315789473684,8
vanilla,0.5125,0.21153846153846154,9
multiple,0.3625,0.06451612903225806,9
vanilla,0.4125,0.10810810810810811,10
multiple,0.4125,0.13157894736842105,10
vanilla,0.3625,0.12121212121212122,11
multiple,0.4125,0.08333333333333333,11
vanilla,0.4,0.13513513513513514,12
multiple,0.3875,0.08823529411764706,12
vanilla,0.4125,0.10810810810810811,13
multiple,0.425,0.1282051282051282,13
vanilla,0.45,0.14285714285714285,14
multiple,0.3625,0.14705882352941177,14
vanilla,0.5375,0.23214285714285715,15
multiple,0.375,0.09090909090909091,15
vanilla,0.5,0.21568627450980393,16
multiple,0.4,0.13513513513513514,16
vanilla,0.475,0.07317073170731707,17
multiple,0.4,0.1111111111111111,17
vanilla,0.4375,0.14634146341463414,18
multiple,0.425,0.1282051282051282,18
vanilla,0.5,0.21568627450980393,19
multiple,0.425,0.1282051282051282,19
vanilla,0.4375,0.14634146341463414,20
multiple,0.4375,0.125,20
