method,power,fdp,seedB
vanilla,0.7375,0.06349206349206349,1
multiple,0.7,0.05084745762711865,1
vanilla,0.725,0.07936507936507936,2
multiple,0.6625,0.05357142857142857,2
vanilla,0.7375,0.06349206349206349,3
multiple,0.6875,0.05172413793103448,3
vanilla,0.825,0.175,4
multiple,0.65,0.05454545454545454,4
vanilla,0.7625,0.12857142857142856,5
multiple,0.6875,0.05172413793103448,5
vanilla,0.775,0.1388888888888889,6
multiple,0.65,0.05454545454545454,6
vanilla,0.725,0.07936507936507936,7
multiple,0.7375,0.06349206349206349,7
vanilla,0.7125,0.109375,8
multiple,0.6625,0.05357142857142857,8
vanilla,0.8125,0.08450704225352113,9
multiple,0.575,0.041666666666666664,9
vanilla,0.6875,0.08333333333333333,10
multiple,0.6875,0.05172413793103448,10
vanilla,0.5625,0.0625,11
multiple,0.7125,0.05,11
vanilla,0.8375,0.11842105263157894,12
multiple,0.6875,0.05172413793103448,12
vanilla,0.875,0.16666666666666666,13
multiple,0.6375,0.03773584905660377,13
vanilla,0.8,0.1232876712328767,14
multiple,0.675,0.05263157894736842,14
vanilla,0.7875,0.136986301369863,15
multiple,0.675,0.05263157894736842,15
vanilla,0.8375,0.12987012987012986,16
multiple,0.6875,0.05172413793103448,16
vanilla,0.85,0.15,17
multiple,0.725,0.04918032786885246,17
vanilla,0.8875,0.22826086956521738,18
multiple,0.6375,0.03773584905660377,18
vanilla,0.8,0.15789473684210525,19
multiple,0.7,0.05084745762711865,19
vanilla,0.7625,0.10294117647058823,20
multiple,0.6875,0.05172413793103448,20
