method,power,fdp,seedB
vanilla,0.5375,0.06521739130434782,1
multiple,0.325,0.037037037037037035,1
vanilla,0.35,0.06666666666666667,2
multiple,0.3875,0.06060606060606061,2
vanilla,0.5,0.047619047619047616,3
multiple,0.35,0.034482758620689655,3
vanilla,0.375,0.09090909090909091,4
multiple,0.3,0.04,4
vanilla,0.6,0.26153846153846155,5
multiple,0.2625,0.045454545454545456,5
vanilla,0.5,0.09090909090909091,6
multiple,0.2625,0.045454545454545456,6
vanilla,0.525,0.17647058823529413,7
multiple,0.35,0.034482758620689655,7
vanilla,0.325,0.07142857142857142,8
multiple,0.3875,0.06060606060606061,8
vanilla,0.3875,0.08823529411764706,9
multiple,0.3,0.04,9
vanilla,0.475,0.13636363636363635,10
multiple,0.3,0.04,10
vanilla,0.475,0.05,11
multiple,0.3625,0.03333333333333333,11
vanilla,0.45,0.05263157894736842,12
multiple,0.3875,0.06060606060606061,12
vanilla,0.475,0.09523809523809523,13
multiple,0.25,0.047619047619047616,13
vanilla,0.5,0.047619047619047616,14
multiple,0.3875,0.03125,14
vanilla,0.3875,0.03125,15
multiple,0.3125,0.038461538461538464,15
vanilla,0.4125,0.05714285714285714,16
multiple,0.3625,0.03333333333333333,16
vanilla,0.5,0.047619047619047616,17
multiple,0.3375,0.03571428571428571,17
vanilla,0.4625,0.02631578947368421,18
multiple,0.3125,0.038461538461538464,18
vanilla,0.4375,0.07894736842105263,19
multiple,0.2875,0.041666666666666664,19
vanilla,0.25,0.047619047619047616,20
multiple,0.3625,0.03333333333333333,20
